POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3000,2984,2791,5774,791,779,1575,588,576,1169,5417,4912,10327,417,411,828,203,195,396,322,234,552,105,101,207,33,37,77,94,94,184,0,0,0,7174,6553,13732,7888,8908,16796,204,167,366,16055,16416,32473,2155,1989,4147,21198,21191,42392
POA3002,826,963,1789,111,117,227,61,75,139,812,825,1633,46,52,92,20,22,43,17,28,45,10,7,15,7,7,5,21,17,32,0,0,0,990,1031,2014,214,235,447,19,17,33,1330,1393,2725,138,141,277,2296,2494,4790
POA3003,730,733,1458,122,121,239,108,111,213,1440,1349,2793,81,95,179,28,43,70,50,46,93,8,11,26,5,11,12,27,16,43,0,0,0,1753,1686,3441,962,1028,1987,42,33,76,2875,2866,5745,372,198,567,3973,3796,7770
POA3004,1464,1596,3063,223,212,434,175,162,339,1716,1680,3395,109,113,224,42,54,99,71,63,134,22,29,48,11,7,14,29,18,46,0,0,0,2169,2129,4302,1007,1106,2117,62,52,113,3462,3502,6967,557,533,1092,5488,5632,11118
POA3006,2043,2118,4156,506,468,973,380,325,708,3606,3168,6778,270,294,563,98,106,205,162,163,327,49,47,95,27,13,39,61,68,130,0,0,0,4655,4185,8846,3154,3382,6536,137,94,227,8447,8138,16579,646,619,1260,11136,10867,22001
POA3008,1342,1315,2654,464,390,852,229,183,411,2180,1907,4085,155,140,297,53,59,116,74,76,146,23,19,44,12,16,27,45,36,79,0,0,0,2765,2444,5206,2332,2263,4591,74,61,140,5640,5152,10790,697,668,1364,7672,7130,14802
POA3011,4294,4188,8481,555,559,1116,191,217,412,3266,3145,6408,140,132,273,38,48,84,69,66,138,28,29,60,26,19,45,22,35,64,0,0,0,3796,3688,7479,1174,1129,2304,153,115,263,5672,5499,11168,802,665,1469,10770,10348,21120
POA3012,6177,6445,12621,605,606,1204,173,150,328,3439,3515,6956,93,95,187,60,55,110,51,52,105,27,26,49,27,23,48,23,27,50,0,0,0,3889,3942,7828,1139,867,2005,110,96,204,5738,5506,11250,809,621,1431,12728,12574,25302
POA3013,4021,4309,8324,430,479,908,104,123,228,1697,1804,3501,69,74,141,30,27,54,32,43,77,9,15,29,10,9,16,17,20,45,0,0,0,1967,2115,4078,329,333,659,42,45,91,2773,2963,5736,269,259,525,7052,7533,14592
POA3015,4752,5013,9768,559,569,1133,97,107,212,1938,2094,4026,66,74,138,32,27,59,53,62,114,9,15,28,12,12,23,26,21,48,0,0,0,2240,2415,4654,416,420,837,53,45,98,3278,3448,6728,336,345,685,8367,8808,17179
POA3016,4532,4607,9138,746,736,1475,91,108,199,1520,1640,3164,45,62,112,6,7,20,28,21,54,17,8,25,6,5,14,18,17,30,0,0,0,1739,1869,3608,229,287,513,34,36,66,2748,2917,5664,256,316,575,7539,7845,15383
POA3018,3447,3778,7232,458,529,985,63,55,112,1381,1508,2890,65,87,151,14,13,30,30,36,63,3,7,13,5,8,11,11,11,21,0,0,0,1565,1725,3286,267,318,582,32,33,67,2315,2612,4927,303,321,618,6065,6707,12774
POA3019,2274,2485,4750,260,250,507,40,31,75,1001,929,1925,27,25,49,16,8,22,15,17,33,8,3,10,0,3,4,3,11,11,0,0,0,1101,1026,2129,603,414,1017,43,33,82,2013,1724,3731,364,310,674,4649,4512,9160
POA3020,12179,12534,24711,1068,1022,2091,120,101,220,4052,3655,7709,86,91,174,47,42,91,52,54,103,25,15,40,15,14,29,11,9,21,0,0,0,4403,3980,8387,1957,1597,3554,156,117,276,7586,6715,14303,1493,1300,2796,21260,20548,41810
POA3021,15286,15874,31164,1069,960,2030,112,119,229,4447,4262,8706,89,92,179,40,41,82,45,29,73,12,24,37,15,13,23,17,8,21,0,0,0,4776,4577,9352,2397,2259,4659,205,175,383,8454,7969,16424,2277,2096,4376,26024,25940,51965
POA3022,759,784,1540,57,48,108,10,11,21,388,342,731,0,0,5,3,9,13,4,0,9,4,4,9,0,0,0,0,0,5,0,0,0,415,360,772,103,102,203,8,14,22,576,528,1108,168,133,296,1505,1439,2943
POA3023,19366,20030,39394,1109,1108,2221,173,137,311,5632,5670,11297,96,89,185,93,77,172,71,72,140,20,21,38,17,21,43,25,25,49,0,0,0,6120,6114,12235,1884,2008,3891,117,113,234,9226,9349,18573,3407,1757,5167,31999,31134,63132
POA3024,6487,6521,13010,613,614,1228,331,332,667,5013,5128,10146,105,137,237,78,80,163,71,84,152,31,34,59,34,25,62,13,16,28,0,0,0,5672,5847,11516,1451,1619,3073,112,98,208,7851,8181,16032,836,805,1639,15180,15501,30685
POA3025,3201,3589,6785,437,413,842,56,41,104,1263,1382,2640,37,39,76,16,14,35,33,28,59,8,11,17,15,8,27,3,5,11,0,0,0,1426,1535,2962,242,233,479,35,33,72,2139,2212,4352,390,412,803,5728,6214,11939
POA3026,2702,2703,5405,115,122,237,23,26,43,716,672,1383,18,14,28,19,15,28,8,5,9,3,6,3,9,5,11,4,3,3,0,0,0,793,732,1520,217,233,444,27,24,56,1151,1113,2264,212,174,386,4065,3997,8059
POA3027,1816,1665,3483,166,155,318,84,55,140,1261,1217,2480,43,48,86,23,16,36,40,32,68,8,14,19,11,10,22,4,3,11,0,0,0,1468,1390,2865,731,658,1389,41,27,69,2408,2231,4639,237,199,441,4469,4099,8570
POA3028,8173,8569,16742,599,611,1213,83,83,164,2209,2345,4553,66,80,148,28,34,61,43,36,85,14,21,35,20,19,39,14,17,28,0,0,0,2484,2628,5109,882,860,1739,84,85,171,4046,4188,8233,790,696,1481,13005,13453,26459
POA3029,25636,25831,51468,2270,2239,4510,978,923,1899,17186,16150,33341,456,441,896,319,298,614,325,305,630,103,89,192,122,109,234,83,81,165,0,0,0,19578,18399,37977,7636,7148,14787,421,323,750,29905,28108,58019,4611,3297,7910,60153,57238,117397
POA3030,24861,25255,50112,2728,2868,5595,952,968,1924,15549,15770,31322,548,550,1096,296,303,606,368,323,690,113,119,234,114,99,217,86,100,181,0,3,4,18024,18240,36264,5469,5834,11308,380,326,703,26605,27269,53871,2906,2791,5695,54368,55312,109676
POA3031,3752,4187,7935,427,504,931,144,157,299,2205,2290,4497,123,118,246,38,55,97,59,74,142,32,34,62,12,10,25,37,40,78,0,0,0,2662,2775,5440,638,679,1310,83,71,154,3808,4026,7830,463,507,969,8022,8716,16732
POA3032,7089,7354,14441,661,626,1287,204,186,389,3668,3794,7460,147,140,286,79,95,173,90,95,184,21,25,46,33,25,62,54,39,93,0,0,0,4286,4397,8684,1099,1080,2177,112,96,206,6161,6194,12351,701,704,1406,13946,14256,28201
POA3033,4583,4971,9561,285,332,618,31,24,54,1410,1482,2897,35,47,79,24,17,40,14,14,22,8,11,13,6,7,11,3,12,19,0,0,0,1528,1610,3137,187,155,339,34,30,65,2034,2127,4160,262,293,559,6884,7394,14272
POA3034,3693,3985,7679,264,259,528,25,33,66,1152,1219,2371,20,23,47,19,16,36,17,14,38,5,3,11,6,6,11,6,0,3,0,0,0,1244,1328,2573,181,148,326,53,99,151,1745,1837,3580,257,240,501,5695,6060,11756
POA3036,2038,2157,4193,104,104,205,7,4,6,489,500,989,10,9,18,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,516,1029,31,30,64,11,14,23,653,671,1324,81,103,191,2775,2926,5704
POA3037,16690,17195,33882,675,689,1366,97,101,193,4412,4484,8892,75,59,134,28,22,47,43,38,72,13,5,18,14,9,26,6,11,16,0,0,0,4675,4722,9400,905,934,1841,85,75,161,6341,6422,12765,991,941,1937,24024,24562,48586
POA3038,9729,9956,19685,285,285,568,37,46,80,1683,1760,3443,18,27,49,9,11,20,16,17,31,0,4,5,14,7,24,5,0,11,0,0,0,1789,1882,3672,293,328,621,45,37,84,2413,2531,4941,489,465,954,12629,12953,25579
POA3039,3823,4148,7969,280,343,625,104,130,235,2112,2272,4384,93,106,193,27,37,65,51,39,91,9,14,17,8,12,26,10,20,34,0,0,0,2416,2632,5047,578,617,1190,60,50,112,3336,3643,6984,275,246,518,7435,8042,15471
POA3040,7091,7617,14710,515,586,1097,123,126,249,3308,3448,6754,95,96,192,34,35,67,59,56,111,15,22,31,13,14,30,16,21,37,0,0,0,3661,3813,7475,670,655,1328,59,54,118,4905,5116,10019,429,476,910,12425,13210,25634
POA3041,3783,3873,7653,304,315,622,41,47,86,1498,1651,3150,30,31,59,18,16,34,15,15,30,6,4,13,0,5,0,11,4,9,0,0,0,1619,1763,3385,233,228,458,28,34,64,2186,2346,4534,194,188,375,6161,6409,12566
POA3042,4610,5024,9632,329,329,660,43,48,94,1982,2084,4064,38,32,65,22,24,49,18,19,38,10,11,21,9,0,8,5,7,16,0,0,0,2123,2232,4350,232,237,474,45,36,87,2732,2838,5574,270,273,541,7611,8133,15742
POA3043,5348,5640,10994,366,345,710,29,26,60,1684,1671,3352,32,23,54,18,18,27,16,18,33,10,8,17,6,4,10,3,4,5,0,0,0,1797,1765,3560,399,393,786,33,24,63,2593,2529,5122,395,387,783,8338,8555,16891
POA3044,7452,8040,15488,500,512,1015,126,132,263,3360,3651,7014,99,102,201,36,49,84,58,51,106,9,29,40,16,18,33,28,31,55,0,0,0,3729,4060,7785,715,755,1476,88,80,169,5037,5409,10446,523,555,1080,13010,14008,27015
POA3045,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,7,3,12,30,14,46,40,15,58
POA3046,8371,9027,17401,652,634,1287,142,137,283,4170,4234,8401,97,83,185,49,50,99,54,54,110,29,19,47,16,14,31,11,18,27,0,0,0,4566,4612,9179,2046,1696,3747,128,146,268,7393,7088,14479,1172,1086,2256,16934,17200,34136
POA3047,5438,5385,10822,510,506,1010,51,56,111,1742,1550,3293,26,28,58,37,29,70,23,9,31,11,8,21,11,3,11,5,0,3,0,0,0,1905,1688,3589,1269,986,2254,62,37,97,3747,3212,6958,1248,899,2144,10432,9495,19922
POA3048,5294,5555,10850,406,416,820,21,16,45,1247,1257,2509,15,20,40,4,3,12,15,11,22,5,12,14,4,0,4,5,4,6,0,0,0,1326,1326,2657,636,574,1205,48,43,87,2408,2358,4764,606,641,1249,8313,8554,16865
POA3049,2993,3115,6115,250,291,540,13,5,17,794,921,1714,3,14,13,6,8,18,6,4,8,4,7,10,4,0,3,0,7,7,0,0,0,837,965,1794,163,144,308,25,33,54,1272,1431,2704,219,239,458,4483,4789,9276
POA3051,2146,2293,4437,387,405,798,187,209,401,2155,2136,4293,123,122,244,56,73,123,81,87,175,33,44,76,12,12,24,58,55,110,0,0,0,2709,2735,5445,1077,1209,2290,63,62,123,4237,4414,8649,630,687,1319,7009,7399,14410
POA3052,821,862,1680,96,83,179,198,269,467,1146,1290,2439,95,134,221,43,65,107,84,91,177,48,58,106,16,21,42,50,40,91,0,0,0,1677,1969,3656,526,564,1085,31,15,52,2332,2639,4973,206,237,442,3361,3741,7100
POA3053,1733,1877,3612,319,345,664,269,286,553,1988,1957,3939,175,189,359,80,98,180,116,117,232,57,54,109,17,13,30,60,57,117,0,0,0,2756,2769,5523,2267,2464,4726,67,54,126,5412,5629,11043,539,538,1074,7683,8044,15727
POA3054,1636,1805,3446,183,203,383,89,126,219,1131,1315,2450,40,72,115,30,33,60,32,46,82,23,14,34,10,7,14,24,30,56,0,0,0,1376,1652,3032,278,345,615,49,36,83,1882,2237,4118,157,148,301,3675,4192,7860
POA3055,3139,3444,6580,245,296,533,147,194,340,1956,2197,4157,112,113,231,33,45,78,75,49,124,18,28,49,16,13,33,26,40,66,0,0,0,2390,2680,5074,543,615,1159,58,62,116,3236,3645,6883,263,319,586,6638,7411,14047
POA3056,4839,5189,10027,454,465,915,371,431,802,3714,3897,7606,171,253,425,91,105,195,118,125,246,50,50,96,22,30,55,74,88,165,0,0,0,4618,4975,9590,1057,1226,2284,144,122,267,6276,6787,13059,438,405,842,11553,12376,23932
POA3057,2029,2355,4385,267,278,535,218,231,448,2250,2489,4737,129,156,284,47,52,96,61,93,152,16,21,37,9,26,36,49,65,118,0,0,0,2778,3137,5914,560,717,1278,63,68,133,3665,4197,7862,263,268,522,5956,6818,12771
POA3058,9064,9946,19008,486,472,950,242,287,530,4087,4159,8247,129,145,279,65,74,141,75,87,159,54,40,96,16,27,43,58,50,119,0,0,0,4738,4870,9609,951,952,1902,119,101,217,6280,6396,12673,622,634,1257,15968,16975,32949
POA3059,5753,5753,11511,531,507,1037,46,53,95,2707,2898,5607,35,43,80,9,13,21,15,21,35,10,14,19,4,3,8,4,0,8,0,0,0,2829,3043,5873,303,319,621,48,47,96,3708,3922,7633,319,284,606,9786,9960,19743
POA3060,3695,3747,7451,519,469,991,46,57,107,1159,1128,2287,23,25,48,20,14,33,10,11,22,5,4,7,6,0,11,15,16,36,0,0,0,1287,1266,2553,753,516,1271,26,24,50,2586,2271,4864,444,434,882,6731,6456,13188
POA3061,1635,1615,3257,115,101,213,11,11,20,303,253,559,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,327,271,595,134,106,236,13,7,23,587,480,1067,189,136,323,2410,2233,4647
POA3062,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
POA3063,196,204,400,0,3,7,0,0,0,50,48,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,95,4,0,4,0,0,0,58,55,110,20,19,37,265,277,542
POA3064,22465,22592,45058,1964,2010,3968,775,755,1533,17092,17034,34130,297,307,598,196,190,383,142,126,263,61,52,121,73,68,146,76,71,146,3,3,9,18711,18612,37320,5768,5818,11584,314,227,535,26744,26667,53416,2690,2603,5297,51907,51871,103773
POA3065,1903,1989,3893,229,276,502,142,189,332,1344,1408,2751,78,103,181,33,46,74,58,71,128,13,21,37,5,11,14,26,23,50,0,0,0,1700,1871,3569,512,531,1046,52,51,101,2496,2726,5220,444,420,868,4841,5133,9977
POA3066,1423,1427,2849,183,153,336,165,147,313,1516,1407,2921,109,112,221,47,43,91,69,57,128,15,13,23,4,5,13,35,32,63,0,0,0,1956,1818,3776,568,570,1135,57,40,96,2768,2572,5343,328,283,616,4520,4287,8802
POA3067,1365,1375,2736,177,197,370,144,154,303,1680,1528,3201,99,94,189,35,33,69,56,45,98,14,15,28,6,0,9,38,28,62,0,0,0,2069,1897,3964,521,551,1076,52,44,91,2817,2684,5510,285,227,515,4470,4287,8753
POA3068,4187,4685,8877,402,443,843,196,247,443,2601,2941,5540,95,145,239,46,54,103,84,89,172,29,34,62,13,11,26,31,46,84,0,0,0,3096,3571,6670,545,643,1186,64,67,131,4104,4725,8828,404,383,782,8695,9796,18489
POA3070,6106,6828,12932,415,422,839,218,234,448,3193,3571,6761,115,131,247,49,58,109,62,64,130,18,33,54,17,19,37,38,54,88,0,0,0,3707,4171,7878,632,779,1407,95,87,183,4848,5463,10308,415,473,887,11362,12764,24126
POA3071,4558,5044,9599,374,401,774,122,155,277,2452,2707,5156,83,97,173,15,25,44,38,43,89,21,20,40,7,4,15,25,26,49,0,0,0,2761,3071,5837,418,479,900,111,112,221,3665,4070,7734,338,353,695,8564,9469,18030
POA3072,8332,8966,17292,562,623,1185,202,230,431,4185,4413,8603,148,150,295,50,68,119,65,73,136,32,27,57,23,21,49,35,42,76,0,0,0,4741,5039,9777,1055,1073,2126,124,106,227,6486,6834,13324,675,715,1388,15491,16515,32002
POA3073,13090,13989,27077,777,798,1578,203,207,413,5685,5752,11438,114,145,260,59,87,141,64,56,118,36,37,76,19,15,35,21,33,50,0,0,0,6193,6339,12528,1852,1593,3444,204,199,406,9032,8929,17958,1516,1449,2966,23641,24364,47999
POA3074,6052,6328,12381,372,350,719,60,57,113,1640,1537,3176,32,36,64,21,21,37,26,15,34,11,8,18,7,11,19,4,3,9,0,0,0,1791,1686,3481,807,694,1503,55,57,106,3026,2779,5807,498,430,929,9573,9541,19115
POA3075,6777,6945,13721,388,384,771,40,48,90,2044,1958,4001,42,34,78,21,24,47,30,30,59,6,6,14,13,14,27,5,3,7,0,0,0,2199,2122,4323,820,799,1612,45,32,78,3452,3336,6778,626,607,1234,10853,10880,21736
POA3076,9309,9414,18726,416,415,832,92,85,183,3418,3448,6866,67,62,129,41,41,84,39,41,79,15,20,34,9,14,22,9,6,17,0,0,0,3697,3720,7419,1014,1013,2026,94,62,152,5217,5209,10431,996,1097,2092,15525,15719,31243
POA3078,3025,3197,6228,240,262,501,45,72,118,1671,1840,3514,48,58,105,22,27,46,13,27,40,3,6,17,12,11,18,8,24,30,0,0,0,1824,2057,3880,225,279,507,35,28,70,2329,2623,4952,240,213,450,5597,6031,11633
POA3079,4518,4971,9490,341,344,685,60,96,165,2029,2306,4336,39,47,87,20,33,53,38,31,65,10,17,26,3,11,17,12,4,12,0,0,0,2214,2540,4758,387,421,815,27,38,68,2967,3348,6321,248,260,511,7740,8581,16326
POA3081,3228,3439,6670,367,367,734,53,65,114,1743,1858,3605,40,37,74,19,24,44,25,24,49,11,14,28,8,3,12,13,21,31,0,0,0,1910,2042,3955,403,356,765,61,51,108,2745,2818,5559,448,405,854,6423,6657,13081
POA3082,9353,9638,18992,303,330,631,65,65,134,2495,2482,4979,49,36,86,32,57,90,17,17,30,9,9,13,5,3,12,4,8,8,0,0,0,2677,2681,5356,572,581,1148,54,42,97,3610,3631,7242,510,537,1051,13473,13809,27286
POA3083,8729,8937,17663,352,316,665,134,160,293,3311,3237,6549,74,63,142,38,45,83,64,42,107,26,27,50,29,23,54,13,14,29,0,0,0,3684,3623,7304,1553,1147,2704,93,71,163,5685,5154,10831,804,698,1504,15221,14786,30004
POA3084,7691,8153,15837,655,665,1316,92,120,215,2829,3112,5944,64,79,146,34,31,67,34,33,66,8,10,15,6,6,16,13,24,38,0,0,0,3085,3422,6502,546,627,1175,56,55,108,4340,4765,9106,377,413,787,12414,13326,25734
POA3085,3835,4252,8086,252,265,521,120,84,202,1467,1528,2996,168,87,253,38,21,62,32,34,68,13,8,15,19,18,44,33,23,53,0,0,0,1894,1805,3692,211,226,436,29,11,36,2381,2308,4689,211,193,408,6422,6755,13178
POA3087,2806,2974,5779,90,91,175,23,20,47,954,952,1909,23,27,46,4,6,15,5,6,14,0,0,9,4,7,15,9,7,8,0,0,0,1025,1032,2053,112,121,229,18,13,33,1247,1252,2495,141,147,287,4188,4376,8569
POA3088,8428,8956,17384,458,541,994,66,74,143,2668,2852,5520,48,58,102,23,21,45,27,26,51,10,12,15,16,18,29,8,4,18,0,0,0,2869,3054,5921,235,296,530,47,46,95,3606,3932,7534,324,381,705,12358,13270,25623
POA3089,4001,4079,8087,251,262,519,16,19,43,1252,1318,2573,19,25,44,8,5,10,11,0,12,5,3,5,7,9,9,4,0,3,0,0,0,1315,1379,2694,57,64,126,15,23,37,1643,1728,3372,147,152,300,5797,5965,11762
POA3090,856,849,1706,52,44,94,0,10,16,250,218,475,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,233,493,15,17,30,5,8,9,334,299,633,60,96,158,1249,1247,2495
POA3091,590,553,1144,13,18,35,3,3,0,135,163,299,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,165,310,4,4,9,0,3,3,168,191,353,32,25,58,788,768,1556
POA3093,1170,1252,2420,108,89,197,7,14,21,409,486,893,4,10,8,3,7,8,4,0,8,0,0,0,0,0,3,0,0,0,0,0,0,437,515,951,30,38,68,12,10,22,587,643,1233,63,57,126,1826,1952,3778
POA3094,2748,2989,5736,240,239,477,23,25,52,866,1023,1889,14,14,29,6,3,13,4,7,11,6,0,0,3,10,17,0,3,5,0,0,0,928,1086,2013,79,107,180,16,15,28,1255,1450,2704,128,113,233,4122,4549,8674
POA3095,9423,9794,19216,612,639,1254,67,70,136,2251,2384,4631,52,64,112,22,27,41,31,28,55,13,11,24,6,11,19,10,15,25,0,0,0,2450,2601,5058,268,303,571,51,44,87,3387,3584,6967,347,354,708,13158,13736,26892
POA3096,630,633,1262,48,47,98,0,0,3,189,188,374,0,3,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,195,195,392,14,8,21,0,0,4,257,256,514,21,23,46,910,914,1823
POA3097,493,482,982,10,6,18,9,6,8,157,172,329,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,170,185,355,18,19,36,0,0,0,202,211,408,49,47,90,745,737,1481
POA3099,1700,1710,3403,65,61,126,6,12,16,433,422,862,8,6,18,3,3,4,3,9,6,0,0,3,3,5,7,0,0,0,0,0,0,462,458,921,31,46,78,8,12,20,564,576,1141,89,93,182,2352,2376,4725
POA3101,6150,6841,12991,509,521,1030,154,149,298,3040,3153,6193,72,79,152,45,41,84,59,55,113,20,17,35,19,19,42,26,24,46,0,0,0,3443,3537,6972,702,837,1535,42,62,101,4701,4949,9646,447,475,919,11289,12261,23555
POA3102,1998,2089,4091,108,124,226,24,22,46,719,706,1425,13,21,41,7,12,22,11,9,19,0,5,0,0,0,0,4,0,6,0,0,0,787,772,1556,115,143,258,5,7,12,1012,1043,2054,86,92,178,3092,3231,6317
POA3103,3953,4638,8586,274,336,609,70,69,135,1723,1882,3605,49,52,105,33,33,62,24,30,52,3,11,17,3,7,15,6,6,14,0,6,5,1916,2090,4005,646,765,1407,28,20,48,2866,3210,6071,191,250,444,7005,8091,15096
POA3104,6215,6529,12741,488,509,996,45,59,108,2095,2095,4193,48,49,97,29,28,56,32,38,77,4,7,9,8,3,12,9,10,14,0,0,0,2267,2292,4560,828,897,1724,35,26,59,3618,3722,7341,220,262,485,10053,10515,20574
POA3105,3354,3611,6965,174,178,344,25,18,46,1203,1235,2441,14,13,24,15,12,23,19,16,30,6,5,10,4,7,10,5,0,5,0,0,0,1280,1299,2583,197,190,380,23,16,42,1672,1680,3354,140,176,313,5165,5465,10634
POA3106,5229,5531,10759,268,295,566,30,39,67,1536,1711,3251,27,28,57,20,17,41,31,20,50,0,0,0,0,0,0,3,7,11,0,0,0,1656,1824,3480,397,406,805,29,20,49,2349,2551,4903,269,314,589,7851,8399,16247
POA3107,4190,4607,8799,217,205,421,38,40,75,1430,1547,2972,21,25,48,10,13,24,27,22,45,3,4,12,0,0,4,4,6,12,0,0,0,1537,1662,3201,286,270,557,29,39,75,2069,2179,4251,191,232,422,6454,7010,13470
POA3108,5560,6178,11738,556,621,1171,118,108,227,3237,3366,6603,87,96,181,45,64,112,58,52,111,15,22,38,8,8,15,12,8,21,0,0,0,3580,3734,7315,1285,1434,2721,63,59,116,5478,5843,11322,412,428,841,11458,12451,23903
POA3109,8333,9023,17360,498,549,1046,82,108,194,3107,3406,6517,65,69,128,51,64,112,46,46,91,13,22,38,4,3,7,18,12,28,0,0,0,3386,3727,7114,1446,1510,2953,45,32,82,5379,5813,11194,444,451,891,14154,15296,29447
POA3111,3756,4134,7890,158,163,317,16,27,43,1299,1398,2702,16,23,43,14,12,23,13,7,15,0,6,10,0,0,0,4,7,11,0,0,0,1365,1481,2842,269,281,546,15,13,22,1803,1933,3737,216,270,496,5776,6345,12123
POA3113,2926,2990,5915,110,83,191,18,21,39,771,765,1535,12,14,24,0,0,0,9,6,13,6,0,6,0,6,11,0,3,7,0,0,0,817,812,1633,91,92,185,14,10,19,1031,998,2030,113,111,228,4071,4094,8171
POA3114,1420,1351,2769,48,52,105,9,3,13,317,322,639,4,6,13,5,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,336,341,673,38,35,74,4,0,4,425,433,857,46,47,87,1889,1827,3719
POA3115,1360,1352,2706,47,54,102,10,4,11,356,367,725,10,5,15,6,3,9,0,5,3,0,0,0,0,0,3,0,3,0,0,0,0,382,390,773,19,27,46,0,3,5,450,470,923,52,38,90,1862,1863,3720
POA3116,3152,3262,6415,176,193,378,25,16,39,1613,1710,3323,26,36,59,6,8,14,12,13,26,4,6,11,3,3,9,0,3,6,0,0,0,1694,1790,3482,135,125,258,26,29,60,2036,2140,4173,190,194,386,5372,5597,10970
POA3121,5687,6249,11937,931,926,1865,406,424,825,4705,4740,9446,282,296,576,123,123,241,163,177,346,49,55,100,25,38,67,67,69,136,0,0,0,5814,5919,11734,1397,1545,2945,175,111,286,8324,8507,16833,838,780,1617,14851,15534,30385
POA3122,4438,4957,9395,457,483,940,203,222,425,3356,3496,6855,127,141,260,68,75,142,84,94,174,36,44,78,21,9,33,30,30,58,0,0,0,3918,4103,8025,1016,1073,2091,72,79,144,5457,5742,11198,456,428,891,10353,11130,21483
POA3123,3195,3614,6806,294,299,596,89,117,208,2047,2263,4311,68,89,156,31,37,63,58,66,124,15,20,39,9,8,19,18,15,32,0,0,0,2334,2611,4948,604,654,1268,38,35,75,3278,3607,6885,238,287,522,6705,7501,14211
POA3124,5822,6534,12364,507,561,1072,118,117,230,2262,2565,4825,58,82,138,32,38,72,49,56,109,14,5,17,9,11,22,8,16,26,0,0,0,2550,2890,5445,647,732,1384,44,44,82,3748,4230,7985,318,413,730,9895,11176,21072
