POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,18,12,4,61,0,5,5,7,14,18,12,4,63,156,198,187,155,186,126,58,5,1083,14,12,24,20,23,19,5,7,121,171,219,217,186,221,158,80,18,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,13,0,0,0,3,6,0,0,0,13,134,234,200,153,209,142,64,18,1139,11,21,17,20,16,17,8,0,113,148,252,212,170,226,156,77,18,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,20,18,9,4,70,0,9,5,12,20,18,9,4,69,290,431,387,311,390,268,126,26,2225,27,33,37,42,36,33,18,7,232,315,466,428,359,445,312,156,32,2527
POA3818,0,4,0,0,0,0,0,0,6,0,5,4,0,4,0,0,0,12,0,15,27,35,41,103,83,48,353,3,19,33,33,42,103,83,48,370,865,986,854,840,889,866,488,111,5891,37,55,44,51,53,51,30,11,332,907,1064,928,923,982,1022,597,171,6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,15,11,3,6,49,0,5,5,3,18,11,3,6,48,835,1156,940,1007,1090,1001,585,211,6833,39,58,48,40,51,56,37,20,362,879,1222,1001,1050,1158,1067,624,239,7240,0,4,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,13,0,21,29,38,60,113,83,59,399,0,26,38,37,60,113,83,59,418,1701,2142,1793,1846,1978,1867,1066,326,12725,82,118,100,89,103,104,64,30,689,1789,2281,1928,1979,2143,2087,1219,415,13832
POA3820,4,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,8,0,30,19,39,58,119,82,55,407,3,30,19,43,59,119,82,55,417,1029,1203,1029,1021,1015,904,547,135,6881,53,71,71,57,43,43,44,17,394,1082,1299,1116,1128,1118,1069,671,211,7694,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,16,10,12,7,7,54,3,7,4,14,10,12,7,7,57,1082,1310,1141,1201,1240,1162,725,326,8194,55,90,49,61,46,48,59,31,436,1142,1406,1202,1272,1301,1220,793,364,8689,0,0,0,5,0,0,0,0,7,0,0,3,4,0,0,0,0,8,4,38,25,54,68,128,88,62,466,6,37,25,58,74,128,88,62,478,2115,2513,2171,2227,2255,2064,1267,463,15075,103,157,116,117,90,92,104,50,833,2221,2708,2315,2399,2413,2283,1461,576,16383
POA3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,19,19,0,51,0,4,3,3,11,19,19,0,58,143,121,137,190,237,187,64,8,1089,20,16,12,11,18,16,9,0,102,158,134,153,206,265,222,91,9,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,166,150,154,204,251,178,64,17,1185,13,15,17,11,11,15,11,3,101,178,169,179,221,264,194,72,21,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,19,17,0,63,4,6,4,3,10,19,17,0,63,312,268,295,402,488,365,123,23,2275,26,30,34,23,35,32,23,3,199,335,301,332,427,530,412,166,31,2537
POA3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,4,0,0,15,52,46,49,67,61,48,27,6,353,0,6,5,9,4,9,0,0,35,49,52,57,83,68,56,31,5,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,7,61,41,64,73,72,41,17,0,365,3,6,5,9,7,0,5,0,31,61,46,68,77,76,44,20,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,22,0,0,0,0,3,4,0,0,21,112,88,116,144,134,88,44,6,723,6,9,11,15,11,3,5,0,64,117,99,131,159,147,95,53,11,803
POA3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,3,36,0,0,0,0,7,12,8,3,40,102,124,95,96,139,147,62,12,781,11,4,4,6,3,9,0,0,49,115,132,103,103,151,172,68,14,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,92,124,107,114,179,146,68,20,851,9,3,8,6,4,5,0,0,36,95,127,113,120,187,155,68,23,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,8,3,35,0,0,0,0,6,12,8,3,39,192,248,200,211,321,295,129,30,1625,20,7,8,9,10,15,5,3,86,210,258,211,223,340,325,142,38,1755
POA3824,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,12,11,10,37,23,15,115,0,5,12,11,14,37,23,15,114,265,250,289,290,299,282,148,41,1866,12,16,20,11,12,17,19,13,121,283,268,324,317,327,340,188,59,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,0,0,11,0,0,7,4,9,3,0,0,13,277,281,322,343,325,369,168,54,2135,13,18,20,14,13,21,24,33,153,289,300,341,358,341,396,193,85,2300,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,11,20,38,23,15,126,0,5,19,11,19,38,23,15,127,540,527,613,634,625,649,314,93,4001,26,30,39,26,25,42,40,49,272,569,567,667,674,672,733,379,150,4403
POA3825,5,3,0,0,5,0,0,0,10,0,0,0,0,3,0,0,0,3,5,4,21,56,82,147,99,49,473,7,12,25,55,95,147,99,49,484,1063,1164,954,1069,1325,1155,578,176,7487,96,87,80,98,107,92,47,20,640,1165,1262,1061,1226,1526,1390,727,244,8613,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,4,3,16,11,10,5,8,57,0,4,3,18,16,10,5,8,58,1004,1185,1069,1267,1386,1320,738,320,8297,77,85,93,98,90,97,74,45,662,1087,1276,1161,1379,1490,1428,813,377,9016,5,3,0,0,8,0,0,0,11,0,0,0,3,3,0,0,0,6,5,8,31,66,98,158,101,64,530,9,12,31,73,105,158,101,64,544,2070,2345,2021,2335,2715,2478,1314,491,15783,180,175,179,192,197,188,126,68,1295,2254,2537,2227,2607,3016,2820,1540,619,17625
POA3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,9,8,47,0,0,0,6,9,15,9,8,45,100,74,86,108,138,126,64,7,708,7,0,17,9,16,15,10,3,77,107,80,106,119,169,155,85,18,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,7,87,92,88,99,145,138,60,31,743,10,4,11,12,12,11,10,5,74,103,97,101,113,155,158,67,39,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,9,8,54,0,0,0,4,13,18,9,8,53,188,168,176,209,283,263,121,39,1455,17,13,26,19,28,24,17,14,155,208,182,211,229,324,312,149,52,1661
POA3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,3,4,3,0,3,9,10,12,10,14,19,13,0,90,0,0,0,0,0,0,0,0,5,9,10,11,16,18,20,16,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,11,10,25,25,4,0,109,0,0,0,0,0,0,0,0,3,13,11,11,10,28,25,4,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,5,0,0,0,0,3,4,3,0,7,19,17,26,20,43,45,21,0,200,0,0,0,0,3,0,0,0,4,20,19,26,25,46,48,26,0,213
POA3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,10,0,0,0,4,0,4,0,0,10,10,9,14,15,32,28,14,0,132,4,0,6,5,6,5,0,0,24,14,9,21,22,35,37,18,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,13,22,33,25,11,3,124,0,0,4,4,10,3,0,0,23,12,9,12,20,42,26,17,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,10,0,0,0,4,0,4,0,0,10,22,24,21,33,67,54,29,0,256,10,0,10,8,8,6,0,0,42,30,22,34,44,78,60,31,6,303
POA3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,0,0,5,0,3,0,5,22,18,19,29,35,35,11,0,171,4,0,0,3,3,0,0,0,11,22,22,24,32,37,35,18,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,3,22,25,22,28,35,29,7,5,180,0,0,3,5,0,0,0,0,14,27,28,25,27,44,31,9,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,7,0,0,0,0,3,5,3,0,15,47,45,42,55,74,64,18,3,351,3,6,4,7,5,3,0,0,26,50,50,48,60,82,69,23,10,392
POA3840,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,6,31,40,54,110,73,28,343,3,9,30,38,60,110,73,28,353,831,869,792,921,1052,909,453,131,5965,107,115,102,114,81,84,35,31,672,944,991,924,1080,1189,1107,559,192,6994,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,11,19,9,5,6,57,3,4,3,11,19,9,5,6,62,847,916,794,968,1168,952,570,256,6484,105,112,118,89,97,57,52,41,678,955,1033,923,1071,1286,1022,633,304,7223,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,10,36,47,76,128,79,30,402,4,14,41,52,74,128,79,30,420,1681,1787,1587,1896,2225,1863,1019,390,12449,209,231,218,209,175,138,94,74,1349,1898,2025,1845,2156,2480,2126,1194,497,14219
POA3842,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,4,8,16,23,31,31,3,114,0,3,6,16,23,31,31,3,119,264,273,235,228,273,241,122,13,1648,46,18,27,10,16,14,12,0,144,315,304,270,252,307,281,162,25,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,5,0,3,0,0,0,12,275,305,263,270,322,308,134,25,1897,51,33,28,20,18,16,9,3,169,329,336,290,290,336,323,150,25,2081,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,8,16,27,29,33,6,125,0,11,13,16,32,29,33,6,137,542,575,488,497,588,550,262,34,3542,101,52,56,30,28,29,16,4,319,646,637,561,547,650,610,303,47,3993
POA3844,3,0,6,0,0,0,0,0,4,4,8,5,3,0,0,0,0,19,3,31,53,56,107,176,112,64,597,8,31,62,59,108,176,112,64,619,1701,1850,1695,1626,1649,1346,673,158,10695,95,128,108,106,118,98,112,63,826,1810,2008,1863,1790,1871,1611,895,290,12138,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,19,26,22,7,4,76,0,4,6,14,27,22,7,4,85,1630,2067,1917,1802,1978,1696,890,365,12344,95,129,121,76,111,108,110,110,865,1727,2197,2048,1899,2117,1821,1011,478,13299,3,0,6,4,0,0,0,0,13,4,7,10,3,3,0,0,0,20,3,27,58,72,129,191,125,64,675,8,38,69,76,137,191,125,64,709,3330,3918,3608,3429,3627,3038,1567,521,23039,195,255,228,180,232,203,216,178,1693,3533,4209,3908,3686,3994,3432,1907,765,25436
POA3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,10,13,16,15,0,56,0,4,9,9,13,16,15,0,58,103,124,111,104,140,126,57,7,773,9,20,13,7,15,12,12,0,94,112,144,129,125,167,159,84,14,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,4,0,4,0,6,99,122,114,140,155,139,59,10,842,13,21,15,14,16,10,7,3,107,110,146,134,156,177,152,66,10,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,9,11,17,18,0,65,0,4,4,9,11,17,18,0,70,200,243,231,247,294,265,116,22,1616,22,37,25,21,35,27,21,3,202,220,289,263,283,343,312,151,24,1887
POA3850,14,122,79,54,12,0,0,0,285,0,3,6,10,14,0,0,0,32,0,9,36,60,111,135,78,39,476,15,137,121,126,137,135,78,39,793,800,730,670,675,722,663,389,99,4749,54,74,56,67,48,46,34,32,410,875,940,845,862,911,851,493,173,5944,12,26,15,14,0,0,0,0,64,0,7,0,9,3,0,0,0,18,0,0,8,20,31,12,9,4,89,9,38,24,42,33,12,9,4,174,767,865,857,970,944,904,556,236,6102,54,44,59,56,36,57,48,54,409,835,944,949,1069,1018,971,613,293,6689,22,150,92,66,14,0,0,0,347,0,9,13,14,18,0,0,0,52,3,10,46,87,140,155,82,46,565,26,166,149,167,173,155,82,46,961,1567,1596,1523,1644,1671,1570,941,339,10853,114,120,120,122,85,102,79,86,822,1705,1885,1790,1930,1927,1822,1107,466,12637
POA3851,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,26,52,58,19,9,173,0,7,9,29,50,58,19,9,185,230,159,240,323,456,457,155,24,2044,65,356,303,125,74,36,11,3,971,296,516,553,472,585,559,190,36,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,7,4,0,0,20,0,0,3,5,7,4,0,0,30,201,175,245,350,479,400,136,23,2016,20,19,22,25,29,34,18,0,159,227,201,264,389,510,440,157,28,2209,0,3,0,4,0,0,0,0,15,0,0,0,3,0,0,0,0,3,0,5,10,33,61,60,22,9,197,3,10,10,35,61,60,22,9,207,433,336,485,667,937,858,296,45,4057,84,376,315,153,100,72,23,9,1134,518,718,814,858,1094,996,339,59,5405
POA3852,70,59,12,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,7,0,0,0,0,0,138,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,70,58,11,0,0,0,0,0,145,42,8,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,0,0,52,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,44,8,0,0,0,3,0,0,62,114,63,12,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,63,7,0,0,0,0,0,187,0,3,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,7,117,64,13,4,3,0,0,0,204
POA3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,5,24,0,0,0,5,4,5,3,5,24,85,79,74,85,111,81,22,0,541,3,6,4,4,7,8,0,0,33,90,88,82,100,118,92,28,4,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,6,0,0,0,0,8,76,81,82,98,108,68,36,7,555,12,5,3,6,6,4,0,0,33,85,86,88,105,113,73,36,7,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,5,29,0,0,0,9,4,3,3,5,29,160,160,155,185,213,152,61,8,1093,17,10,9,12,10,11,0,0,71,175,169,168,209,231,163,67,9,1196
POA3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,8,0,0,20,0,4,0,0,10,8,0,0,21,54,50,73,49,70,61,10,0,369,0,0,8,4,7,9,0,0,31,57,55,80,58,80,76,19,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,58,65,63,59,79,52,8,0,393,3,10,4,0,10,4,0,0,34,58,75,72,61,90,56,8,3,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,8,0,0,21,0,6,0,4,7,8,0,0,24,109,115,137,106,148,113,23,5,761,3,9,15,5,16,12,0,0,66,122,128,155,115,173,134,24,3,857
POA3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,14,0,0,0,4,0,9,0,0,14,20,16,13,23,27,24,10,0,128,4,0,4,0,4,3,0,0,20,19,17,15,24,30,40,10,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,18,21,37,28,3,0,152,0,6,3,7,0,3,0,0,23,23,21,19,28,32,30,8,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,11,0,0,0,3,0,7,0,0,11,39,37,33,40,59,57,13,0,280,9,4,8,5,4,5,0,0,42,45,43,41,51,68,68,16,3,331
POA3858,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,4,14,28,18,10,72,0,6,9,8,14,28,18,10,80,158,134,131,156,199,193,100,21,1077,26,20,25,22,24,22,5,0,152,185,158,160,182,233,244,124,23,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,8,0,0,0,12,133,137,142,167,198,207,102,51,1132,16,24,19,29,15,25,6,4,143,151,159,165,193,224,232,112,58,1289,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,3,17,32,21,10,88,0,6,7,3,17,32,21,10,90,285,275,271,320,395,404,198,61,2213,46,45,46,50,42,44,18,11,293,337,322,322,369,455,476,233,82,2596
POA3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,19,0,0,0,4,3,5,4,0,17,54,55,43,51,62,45,23,8,347,6,0,10,4,5,6,8,0,43,62,55,58,59,71,56,35,4,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,52,42,54,62,50,19,6,318,0,6,6,7,8,5,3,0,32,41,58,43,57,68,54,29,6,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,16,0,0,0,5,3,5,4,0,20,94,108,89,103,122,98,42,12,670,6,6,17,10,13,10,16,0,71,103,109,101,116,141,111,67,17,761
POA3860,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,7,14,15,18,59,20,20,148,0,4,14,17,19,59,20,20,159,351,364,351,338,466,450,196,45,2562,32,27,30,27,33,35,12,9,208,392,396,395,383,520,547,225,69,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,8,0,0,21,0,3,5,3,3,8,0,0,27,367,373,430,401,528,473,258,87,2906,23,29,31,27,23,31,23,10,197,387,408,459,427,554,504,290,95,3134,0,3,5,0,0,0,0,0,9,0,5,0,0,0,0,0,0,8,0,8,13,19,25,69,25,20,170,0,9,15,20,27,69,25,20,186,719,735,781,737,989,921,454,132,5472,55,60,59,54,53,66,33,16,406,778,810,858,813,1079,1054,508,166,6063
POA3862,0,4,8,5,0,0,0,0,18,0,0,5,3,5,0,0,0,6,0,8,5,14,16,33,13,8,97,0,13,5,24,18,33,13,8,120,161,179,185,164,194,220,70,17,1198,21,17,9,9,15,17,7,3,97,186,209,201,199,233,271,93,23,1415,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,0,22,0,0,0,10,11,5,0,0,30,172,218,184,181,240,224,102,26,1339,22,9,4,15,15,18,8,3,100,189,233,194,202,261,249,108,28,1465,0,4,10,10,0,0,0,0,22,0,0,5,3,3,0,0,0,11,0,8,5,22,26,36,14,8,116,0,17,11,28,30,36,14,8,146,337,397,366,344,435,443,178,36,2536,39,25,15,26,31,39,15,6,198,375,437,391,398,495,522,203,54,2879
POA3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,3,5,0,0,5,16,7,11,11,18,14,7,0,93,4,0,0,3,0,5,0,0,15,13,11,11,12,22,30,10,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,14,23,11,3,0,85,0,3,4,0,0,4,0,0,11,5,17,16,14,22,14,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,3,5,0,0,5,16,16,22,29,40,29,10,0,175,4,5,4,3,0,11,0,0,25,18,25,28,31,46,39,14,0,204
POA3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,3,0,4,6,24,42,34,26,32,34,14,0,208,4,9,5,4,5,0,0,0,25,24,46,43,24,35,37,15,7,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,25,25,29,39,18,4,182,0,0,3,3,7,3,0,0,22,22,29,31,28,36,42,22,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,3,0,4,11,40,66,66,53,67,68,29,9,396,5,7,9,9,7,9,5,0,42,46,77,70,55,76,79,35,10,447
