POA_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA3000,0,14,2224,0,11,2244,0,8,2398,3,3,2416,5,17,14218,6,69,14328,0,0,30,0,0,30,0,0,135,0,3,138,0,9,1518,0,11,1537,0,0,261,0,6,268,0,0,52,0,0,56,10,28,16215,5,97,16357,0,0,451,0,3,450,0,0,268,0,12,280,7,48,21559,10,126,21750
POA3002,46,216,378,0,3,645,17,120,289,0,3,428,10,153,901,4,0,1062,0,0,4,0,0,4,0,0,0,0,0,0,8,41,145,0,0,184,0,4,10,0,0,9,0,0,0,0,0,0,7,191,1058,4,4,1264,4,13,23,0,0,38,0,4,14,0,0,21,77,538,1762,3,9,2396
POA3003,16,131,302,0,0,453,14,171,606,0,0,795,14,280,1835,6,0,2142,0,40,10,0,0,52,0,11,16,0,0,27,10,70,184,6,0,264,0,5,29,0,0,36,0,0,0,0,0,0,15,397,2076,15,0,2511,0,17,38,0,0,57,0,11,35,0,0,40,46,718,3066,21,7,3853
POA3004,0,0,1240,0,4,1246,0,0,1195,0,0,1195,3,7,2783,0,5,2796,0,0,6,0,0,6,0,0,8,0,0,6,0,0,300,0,5,303,0,0,20,0,0,20,0,0,12,0,0,12,5,4,3125,0,10,3143,0,0,91,0,0,92,0,0,47,0,4,50,6,7,5694,0,25,5728
POA3006,0,32,1469,0,0,1500,0,32,2072,0,8,2114,0,66,7098,5,30,7195,0,0,3,0,3,4,0,0,10,0,0,10,0,25,668,0,3,700,0,0,52,0,0,52,0,0,18,0,0,18,0,93,7855,5,34,7984,0,0,205,0,0,203,0,0,111,0,5,119,3,158,11712,9,43,11920
POA3008,12,20,893,0,6,930,9,36,1317,0,5,1359,13,30,4513,0,7,4567,0,0,44,0,0,44,0,0,63,0,0,63,0,12,331,0,0,348,0,3,27,0,0,35,0,0,6,0,0,6,18,40,4986,0,7,5059,0,3,124,0,0,131,0,0,61,0,0,63,41,108,7376,5,20,7540
POA3011,1071,169,275,15,0,1525,1237,466,1019,13,3,2739,1002,451,2188,22,10,3672,46,187,227,0,0,455,6,19,118,0,0,151,226,108,240,9,0,584,21,5,32,8,0,66,7,0,10,0,0,24,1306,767,2818,37,9,4945,57,18,34,0,0,112,51,19,60,0,0,135,3724,1445,4200,69,16,9450
POA3012,1711,323,168,4,0,2220,2283,1040,414,14,4,3751,1142,955,1048,14,5,3165,109,240,63,0,0,411,32,15,19,0,0,66,313,140,102,6,0,558,28,18,12,0,0,64,11,0,4,0,0,23,1639,1376,1250,19,9,4289,80,27,24,0,0,128,92,36,34,0,0,161,5798,2803,1892,41,16,10550
POA3013,1409,145,42,12,0,1608,1769,347,191,13,0,2323,815,357,353,40,0,1568,41,47,12,0,0,96,21,7,12,0,0,37,187,60,39,8,0,287,11,3,8,4,0,19,0,0,0,0,0,0,1074,469,413,54,0,2011,57,12,6,0,0,72,43,8,7,0,0,59,4346,981,661,74,5,6060
POA3015,1512,320,48,5,0,1887,1873,822,100,7,0,2798,674,722,239,9,0,1645,18,32,14,0,0,68,30,9,7,0,0,45,185,85,26,10,0,305,13,7,6,0,0,23,0,7,0,0,0,4,917,859,288,22,3,2087,36,27,6,5,0,65,37,11,8,0,0,56,4373,2042,452,30,4,6897
POA3016,1519,660,167,0,9,2352,1284,581,187,0,9,2052,360,389,279,8,0,1036,3,127,133,0,0,266,6,34,6,0,0,46,79,74,38,0,0,195,13,8,4,0,0,28,0,3,0,0,0,4,462,636,465,8,3,1570,34,23,10,0,0,71,18,26,18,0,4,63,3321,1926,839,7,19,6118
POA3018,1580,455,46,0,0,2080,1167,469,57,0,0,1694,584,519,219,11,0,1328,17,8,37,0,0,61,3,9,34,0,0,45,124,52,17,0,0,194,8,11,0,0,0,18,5,3,3,0,0,9,740,606,308,10,3,1662,43,35,9,0,0,86,43,15,8,0,0,61,3573,1578,423,15,3,5591
POA3019,423,205,8,0,0,641,450,519,39,3,0,1010,286,369,74,0,0,733,210,340,0,0,0,556,9,16,0,0,0,24,133,88,4,4,0,230,31,25,0,10,0,65,7,13,0,0,0,18,673,845,81,16,3,1620,24,34,0,0,0,59,38,46,0,0,0,87,1604,1654,131,21,4,3412
POA3020,4657,411,153,4,0,5224,3361,807,178,0,0,4353,1938,809,551,3,6,3301,170,88,56,0,0,309,32,24,15,0,0,72,755,180,80,5,6,1025,183,51,20,5,0,256,28,9,8,0,0,43,3105,1158,730,11,13,5011,226,36,17,0,0,279,263,52,28,0,0,348,11614,2459,1098,16,18,15211
POA3021,5957,323,194,7,0,6477,4169,584,225,0,4,4983,1964,733,481,7,10,3194,365,119,83,0,0,572,81,29,31,0,0,142,1010,207,116,6,3,1347,265,51,40,3,4,368,36,9,14,0,0,61,3723,1149,765,21,20,5674,250,34,15,0,0,301,405,52,30,0,0,502,14505,2151,1227,31,21,17935
POA3022,318,28,0,0,0,342,294,82,0,0,0,372,154,94,4,0,0,255,7,8,0,0,0,14,0,0,0,0,0,0,65,9,0,6,0,78,16,0,0,26,0,45,4,0,0,0,0,3,240,121,4,30,0,393,8,0,0,0,0,8,22,0,0,0,0,23,876,229,7,29,0,1143
POA3023,4897,350,51,0,0,5300,8627,669,93,0,0,9397,2467,558,177,0,3,3202,117,28,0,0,0,151,17,22,0,0,0,37,626,95,20,0,0,750,104,9,3,0,6,119,30,0,0,0,0,34,3366,722,195,0,7,4291,232,101,5,0,0,344,303,56,11,0,0,368,17430,1894,353,4,12,19696
POA3024,1384,52,7,0,0,1443,5535,177,10,0,4,5717,2453,178,4,0,3,2632,31,6,0,0,0,43,24,0,0,0,0,32,314,21,0,0,0,340,29,0,0,0,0,29,11,0,0,0,0,11,2863,214,6,0,3,3086,79,6,0,0,0,82,160,11,0,0,0,170,10022,451,10,0,3,10489
POA3025,1440,215,10,0,0,1674,919,484,19,4,3,1429,567,392,47,6,0,1010,29,92,43,0,0,160,5,4,22,0,0,32,142,43,11,0,0,190,24,11,0,0,0,37,4,4,0,0,0,10,767,546,123,6,0,1443,49,13,0,0,0,66,60,25,5,0,0,94,3233,1280,159,9,4,4697
POA3026,370,4,0,13,0,384,1369,12,0,0,0,1384,320,8,0,0,0,337,6,15,0,0,0,19,14,21,0,0,0,33,83,3,0,7,0,93,22,0,0,21,0,49,0,0,0,0,0,6,451,53,0,27,0,535,17,4,0,0,0,19,47,0,0,6,0,48,2245,70,0,45,0,2368
POA3027,260,15,6,0,3,278,1279,71,19,0,0,1365,812,60,125,0,7,1000,4,0,0,0,0,4,0,0,0,0,0,0,77,9,3,0,0,89,9,0,0,0,0,11,3,0,0,0,0,9,904,69,126,0,7,1108,18,0,0,0,0,16,43,0,0,0,0,51,2507,156,155,0,3,2823
POA3028,3343,221,73,0,3,3639,3127,320,115,0,0,3567,1726,400,170,3,6,2301,155,28,34,0,0,214,12,6,0,0,0,21,353,51,30,0,0,435,56,10,3,0,0,69,19,0,0,0,0,27,2325,498,237,8,4,3069,88,4,6,0,0,99,129,12,5,0,0,152,9016,1062,431,11,7,10524
POA3029,5874,545,173,0,7,6596,17589,1420,178,0,18,19206,7515,1090,428,0,7,9040,108,11,31,0,0,152,69,16,28,0,0,114,1124,133,51,4,0,1318,222,16,9,0,0,249,48,3,4,0,0,61,9089,1276,550,4,12,10926,315,123,62,0,4,504,647,63,25,0,0,740,33516,3435,985,0,32,37971
POA3030,6809,785,217,26,0,7835,15661,1393,177,0,0,17227,8604,1641,303,4,4,10553,341,92,9,0,0,446,38,41,6,0,0,81,966,203,40,0,0,1210,198,24,3,3,3,233,45,10,0,0,0,61,10200,2005,356,6,6,12577,311,108,133,3,0,547,423,79,14,3,0,521,33400,4370,892,40,13,38707
POA3031,486,645,176,0,0,1318,532,995,605,8,0,2138,317,1051,1082,21,0,2479,24,232,954,0,0,1210,4,35,43,0,0,84,99,191,106,0,0,402,0,10,5,0,0,18,4,0,11,0,0,21,442,1528,2215,21,5,4214,14,44,27,0,0,84,9,29,61,0,0,94,1491,3238,3075,33,8,7842
POA3032,1944,737,405,0,0,3085,1775,1099,1061,0,7,3944,581,909,2024,3,5,3528,20,52,506,0,0,576,20,4,21,0,0,49,143,160,207,7,4,518,22,13,32,0,0,64,6,5,12,0,0,15,793,1141,2803,13,11,4755,61,41,33,0,0,133,43,31,89,0,0,168,4607,3050,4387,22,13,12080
POA3033,2202,285,13,5,0,2505,1399,359,15,0,0,1769,515,276,16,7,0,812,13,11,0,0,0,25,0,3,0,0,0,5,120,37,0,3,0,165,8,8,0,0,0,16,0,0,0,0,0,0,658,331,18,6,0,1022,58,7,0,0,0,66,68,16,0,0,0,86,4390,1003,46,11,4,5447
POA3034,1738,362,4,8,0,2115,950,334,5,0,0,1291,483,191,10,10,0,697,13,20,0,0,0,30,0,8,0,0,0,9,95,31,0,0,0,127,12,3,0,0,0,10,3,0,0,0,0,7,606,257,10,9,0,887,88,33,0,0,0,120,63,19,0,0,0,79,3449,996,21,16,0,4491
POA3036,934,101,0,0,0,1036,742,30,0,0,0,778,111,37,0,0,0,148,0,0,0,0,0,0,0,3,0,0,0,3,35,8,0,0,0,43,6,0,0,0,0,6,0,0,0,0,0,0,153,49,0,0,0,196,15,83,0,0,0,99,27,15,0,0,0,44,1877,274,0,0,0,2156
POA3037,4110,606,37,0,4,4749,6620,1004,58,0,0,7687,1171,855,75,0,0,2105,26,15,32,0,0,70,10,6,68,0,0,83,368,143,10,0,0,526,49,28,0,0,0,81,6,9,0,0,0,20,1631,1054,189,0,0,2881,96,102,5,0,0,204,199,69,4,0,0,273,12656,2841,298,0,5,15793
POA3038,4001,405,8,0,0,4425,2768,246,15,5,0,3035,603,147,19,0,0,772,122,0,0,0,0,126,0,4,0,0,0,4,182,43,0,0,0,228,24,7,0,0,0,32,0,4,0,0,0,9,939,213,15,0,0,1170,79,76,4,0,0,165,110,30,0,0,0,147,7902,976,48,3,3,8933
POA3039,1428,286,338,7,0,2058,1064,318,603,6,0,1986,402,375,1332,11,6,2124,11,5,168,0,0,179,5,0,36,0,0,39,97,58,132,0,0,283,0,0,10,0,0,14,3,0,0,0,0,4,515,440,1678,9,4,2648,38,14,39,0,0,90,26,16,40,0,0,78,3064,1076,2697,17,0,6862
POA3040,2543,448,498,8,0,3507,2000,613,624,0,3,3246,484,858,1461,9,4,2810,21,41,55,0,0,120,6,14,63,0,0,82,117,83,202,12,0,412,18,7,10,0,4,34,5,4,8,0,0,11,650,1008,1794,22,0,3473,66,20,55,0,0,147,50,15,25,0,0,95,5318,2112,3002,25,9,10466
POA3041,1421,271,119,6,0,1816,1229,312,162,0,0,1699,299,237,463,8,5,1005,7,11,5,0,0,19,0,0,3,0,0,6,70,38,41,0,0,152,9,0,3,0,0,10,3,0,0,0,0,4,385,291,521,6,5,1202,24,8,6,0,0,42,38,10,13,0,0,57,3092,891,814,14,6,4811
POA3042,2113,486,22,6,0,2630,1487,713,39,3,4,2240,599,693,52,5,0,1353,15,8,0,0,0,25,4,3,0,0,0,7,141,83,9,0,0,236,11,3,0,0,0,23,3,5,0,0,0,9,777,797,62,3,6,1646,56,18,3,0,0,76,53,23,0,0,0,77,4495,2030,129,14,5,6668
POA3043,2223,254,17,0,0,2494,1933,441,8,0,0,2382,696,576,16,0,0,1288,49,43,0,0,0,90,11,0,0,0,0,9,171,83,4,0,0,259,27,7,0,0,0,40,5,3,0,0,0,6,961,714,14,0,3,1694,65,84,21,0,0,166,92,27,4,0,0,122,5270,1523,60,0,4,6857
POA3044,2674,671,64,3,0,3418,2451,1259,152,4,0,3864,929,1607,249,11,5,2793,24,64,13,0,0,96,4,3,13,0,0,20,222,178,21,0,0,421,11,19,4,0,0,37,5,13,3,0,0,17,1198,1884,295,13,0,3389,76,28,3,3,0,107,72,61,6,0,0,144,6471,3899,523,25,11,10928
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,3307,533,129,0,5,3983,2693,1612,187,3,4,4499,1215,1852,433,4,3,3508,206,132,51,0,0,390,14,8,3,0,0,27,333,190,66,5,0,602,85,47,7,0,0,146,11,11,0,0,0,20,1869,2235,572,7,4,4692,122,26,5,0,0,160,140,62,10,0,0,216,8140,4466,911,20,14,13545
POA3047,1477,64,90,0,0,1631,1444,231,163,0,0,1838,829,336,221,0,4,1396,369,108,146,0,0,631,13,11,45,0,0,71,357,56,56,0,5,471,131,16,29,0,0,176,20,4,3,0,0,30,1728,541,496,0,13,2777,82,10,16,0,0,114,131,22,19,0,5,167,4855,865,791,3,20,6533
POA3048,1368,117,10,0,0,1498,1650,266,16,0,0,1932,529,182,5,0,0,719,329,62,6,0,0,394,22,9,0,0,0,23,272,59,3,0,0,334,71,26,0,0,0,103,14,4,0,0,0,16,1231,342,19,0,5,1602,55,35,0,0,0,91,136,23,3,0,0,162,4442,787,47,0,7,5283
POA3049,1162,104,0,0,0,1269,1252,227,0,0,0,1486,236,160,0,0,0,400,90,34,10,0,0,135,9,0,0,0,0,9,90,34,0,0,0,123,27,0,0,5,0,33,4,0,0,0,0,4,459,228,18,5,0,703,15,3,0,0,0,20,48,9,0,0,0,55,2941,569,20,5,0,3535
POA3051,85,393,376,7,0,858,75,416,796,0,4,1286,74,590,2059,13,0,2737,0,82,628,0,0,720,0,19,93,0,0,109,23,174,310,10,0,517,0,10,27,0,0,39,0,0,14,0,0,13,100,883,3125,25,0,4134,15,34,73,3,0,128,0,15,64,0,0,83,272,1741,4430,39,8,6486
POA3052,20,233,133,0,3,391,11,138,155,0,0,308,11,280,819,4,0,1114,0,3,20,0,0,29,0,20,45,0,0,65,0,66,86,0,0,151,0,4,4,0,0,6,0,0,0,0,0,5,11,373,980,4,0,1377,6,18,43,0,0,63,0,9,4,0,0,16,48,775,1320,4,5,2148
POA3053,30,314,577,0,0,922,26,172,491,3,0,696,30,448,3099,14,6,3597,0,39,589,0,0,636,0,15,53,0,0,64,5,149,438,4,4,606,0,11,71,3,0,86,0,0,8,0,0,14,33,667,4253,32,14,5002,0,18,174,0,0,201,0,12,86,0,0,103,93,1186,5583,38,16,6915
POA3054,130,803,92,6,0,1030,78,462,104,3,0,647,46,761,380,22,3,1207,0,11,88,0,0,99,0,5,6,0,0,11,17,245,68,9,0,339,0,3,3,0,0,14,0,0,0,0,0,0,62,1029,543,29,6,1664,5,36,41,0,0,83,0,18,15,0,0,34,279,2352,788,45,5,3461
POA3055,1109,212,219,4,5,1552,809,369,578,5,0,1763,400,584,1552,9,0,2551,5,46,111,0,0,163,10,0,38,0,0,43,119,77,162,3,0,370,5,0,9,0,0,15,0,6,7,0,0,11,534,719,1880,11,4,3152,31,23,17,0,0,69,25,10,34,0,0,65,2513,1334,2730,31,9,6612
POA3056,1610,619,365,12,0,2616,1130,787,948,21,6,2897,790,1356,1966,69,3,4183,14,104,105,0,0,227,3,7,25,0,0,42,254,264,264,22,0,805,13,13,12,0,0,38,8,4,5,0,0,18,1073,1742,2389,98,4,5307,46,45,33,4,0,127,34,27,36,4,0,109,3892,3235,3782,138,13,11056
POA3057,618,305,215,4,3,1143,391,439,858,4,3,1687,273,652,1918,30,0,2873,18,58,12,0,0,90,0,10,4,0,0,17,99,130,171,5,0,401,0,6,7,0,0,11,0,0,3,0,0,3,393,853,2110,32,0,3391,23,26,24,0,0,71,19,18,14,0,0,51,1439,1640,3216,41,10,6351
POA3058,3617,481,106,5,0,4210,3139,988,274,6,5,4417,1424,1169,623,10,3,3225,112,158,50,0,0,320,12,28,17,0,0,52,401,177,78,9,5,666,25,19,6,0,6,58,7,0,0,0,0,10,1986,1553,772,16,13,4338,121,25,28,0,0,173,122,32,9,0,0,163,8984,3087,1187,26,22,13302
POA3059,1972,42,0,0,0,2015,3326,80,0,0,8,3412,580,54,0,0,0,629,6,0,0,0,0,6,0,0,0,0,0,0,95,7,0,0,0,107,22,0,0,0,0,29,6,0,0,0,0,6,708,70,0,0,0,775,39,0,0,0,0,42,88,3,0,0,0,96,6141,192,0,0,8,6346
POA3060,1589,103,5,0,0,1706,1163,219,7,3,0,1392,696,287,14,10,0,1002,28,23,0,0,0,51,6,12,0,0,0,15,240,53,0,4,0,296,62,9,0,0,0,73,7,0,0,0,0,12,1039,382,14,10,6,1451,51,11,0,0,0,68,78,10,0,0,0,93,3934,726,24,14,6,4704
POA3061,599,15,4,6,0,630,448,33,3,0,0,480,123,19,32,0,0,176,0,11,0,0,0,11,3,0,0,0,0,3,73,4,3,0,0,82,50,9,0,93,0,143,0,0,0,5,0,3,251,41,29,100,3,419,17,0,0,0,0,21,32,0,0,7,0,41,1357,88,44,105,3,1594
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,78,0,0,0,0,78,71,0,0,0,0,71,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,3,5,0,0,0,0,5,166,0,0,0,0,169
POA3064,4405,244,30,0,4,4681,17596,838,68,0,5,18513,5269,1112,157,0,9,6536,139,20,9,0,0,173,56,18,6,0,0,79,1040,113,22,5,0,1182,316,38,3,0,0,365,53,13,0,0,0,59,6876,1302,196,5,19,8393,321,59,0,0,0,374,489,69,4,0,0,562,29684,2517,301,3,21,32529
POA3065,54,497,271,8,0,823,40,413,453,5,0,919,30,505,945,14,4,1504,0,15,638,0,0,648,0,0,117,0,0,117,11,171,193,6,0,382,0,8,12,3,0,16,0,5,4,0,0,9,42,706,1913,28,10,2685,3,36,29,0,0,67,5,13,47,0,0,73,145,1667,2711,34,12,4565
POA3066,78,201,202,0,4,484,69,321,624,0,0,1011,75,413,1389,9,0,1891,8,90,551,0,0,645,7,6,40,0,0,54,21,91,151,5,0,269,0,3,9,0,0,16,0,0,11,0,0,11,103,602,2158,15,3,2888,0,15,33,0,0,51,4,14,42,0,0,61,259,1151,3062,17,3,4489
POA3067,153,260,250,17,0,684,146,333,650,52,0,1183,81,325,1562,50,0,2018,0,22,41,0,0,69,3,0,50,0,0,60,42,85,142,15,4,283,0,10,3,0,0,13,0,0,4,0,0,4,131,432,1798,66,5,2436,13,9,38,0,0,60,4,6,19,0,0,33,449,1050,2764,133,7,4403
POA3068,655,1226,288,3,0,2174,427,1025,556,6,0,2020,197,1068,1224,25,8,2521,5,190,281,0,0,482,14,50,34,0,0,98,85,323,169,3,0,581,0,13,8,0,0,24,0,6,0,0,0,8,300,1653,1724,25,7,3712,21,88,57,0,0,169,13,28,34,3,0,77,1413,4021,2660,46,12,8148
POA3070,2230,622,219,9,5,3081,1688,804,590,6,0,3091,742,1000,1144,32,5,2918,21,82,192,0,0,299,15,35,5,0,0,59,200,179,120,12,0,521,18,5,7,0,0,28,0,5,4,0,0,11,1000,1308,1476,49,8,3838,57,48,26,0,0,133,47,18,28,0,0,97,5023,2801,2333,65,14,10237
POA3071,1716,300,148,0,0,2165,1401,515,385,7,0,2306,657,841,1144,36,4,2677,44,60,103,0,0,202,32,12,16,0,0,58,153,106,106,10,0,369,8,3,7,0,0,19,0,3,9,0,0,16,900,1018,1385,44,3,3347,47,21,27,0,0,91,54,16,23,0,0,91,4111,1872,1957,52,3,7996
POA3072,3021,489,179,22,0,3711,2404,973,710,23,0,4110,1387,1241,1265,60,4,3961,150,371,91,0,0,609,18,27,60,0,0,108,379,174,132,15,5,706,39,17,14,6,0,74,3,5,4,0,0,17,1974,1838,1562,87,5,5472,110,39,24,5,0,178,85,63,20,0,3,172,7600,3397,2498,138,12,13645
POA3073,5297,877,83,11,0,6267,3860,1856,162,13,0,5885,2170,2723,304,23,7,5228,378,409,157,0,0,946,31,46,11,0,0,89,559,323,31,14,0,925,76,52,5,3,0,141,17,27,4,0,0,45,3239,3577,512,48,3,7383,171,147,10,0,0,325,240,126,25,0,4,399,12804,6582,786,73,13,20261
POA3074,2990,79,62,0,0,3135,1575,193,79,4,0,1842,934,339,218,0,4,1490,80,3,5,0,0,90,7,0,22,0,0,25,292,42,33,0,3,375,75,13,12,0,0,104,10,3,5,0,0,22,1397,411,292,3,9,2105,106,15,6,0,0,130,118,9,11,0,0,136,6192,699,445,3,10,7347
POA3075,2974,45,66,0,0,3088,2184,109,105,0,0,2402,1190,171,232,0,0,1603,46,9,20,0,0,76,18,14,0,0,0,35,302,18,28,0,0,347,74,4,10,0,0,94,11,0,0,0,0,14,1647,217,299,5,6,2167,89,6,11,0,0,97,133,6,14,0,0,153,7016,384,493,5,5,7905
POA3076,2399,340,23,0,0,2762,3871,558,53,0,3,4490,1662,688,93,0,5,2445,117,42,0,0,0,157,18,32,0,0,0,46,292,76,4,0,0,377,81,17,0,0,0,95,12,7,0,0,0,19,2183,853,102,0,5,3146,81,25,6,0,0,109,153,36,5,0,0,196,8687,1816,188,5,6,10704
POA3078,1109,224,169,0,0,1506,838,361,293,3,0,1491,278,454,808,8,0,1546,7,22,38,0,0,66,0,8,26,0,0,28,78,59,94,0,0,225,9,0,11,0,0,14,0,0,3,0,0,5,371,552,970,9,0,1894,38,10,14,0,0,61,22,6,8,0,0,36,2364,1147,1456,11,3,4987
POA3079,1818,325,300,0,3,2447,1365,339,344,0,0,2050,376,419,746,4,7,1546,43,14,15,0,0,71,3,20,27,0,0,49,111,72,110,6,0,294,12,0,8,0,0,20,5,0,5,0,0,10,548,518,906,10,7,1995,63,16,30,0,0,107,30,9,13,0,0,46,3820,1208,1593,12,15,6641
POA3081,901,239,13,0,0,1147,1031,611,23,0,0,1659,759,535,32,4,3,1327,418,403,66,0,0,887,26,19,14,0,0,59,177,99,6,0,0,286,13,4,0,0,0,23,9,5,0,0,0,14,1404,1069,121,4,3,2597,48,30,3,0,0,83,45,32,3,0,0,78,3428,1979,161,4,4,5570
POA3082,3594,286,20,0,0,3899,3251,320,51,0,0,3620,1295,285,159,0,0,1732,144,13,5,0,0,161,16,3,0,0,0,19,258,45,12,0,0,322,38,5,0,0,0,38,5,4,3,0,0,10,1749,353,179,0,0,2289,85,9,0,0,0,92,141,10,4,0,0,158,8819,981,256,0,3,10057
POA3083,3661,283,110,0,0,4057,2800,514,214,0,0,3536,1174,658,659,0,4,2493,82,48,12,0,0,144,33,5,20,0,0,57,356,97,67,0,0,521,80,11,17,0,0,112,5,9,0,0,0,19,1732,834,776,0,3,3349,168,46,18,0,0,240,139,20,21,0,0,177,8503,1699,1139,0,10,11354
POA3084,3426,324,248,0,3,4001,2678,370,242,3,0,3297,763,486,800,4,5,2062,13,26,28,0,4,72,3,26,49,0,0,76,176,68,71,3,0,322,10,0,3,0,0,20,0,0,3,0,0,0,973,611,948,11,5,2549,85,26,61,0,0,172,80,9,13,0,0,99,7239,1339,1514,18,9,10112
POA3085,1598,257,24,0,0,1877,1649,239,13,0,0,1895,488,221,50,4,0,767,49,32,6,0,0,83,8,25,6,0,0,35,108,33,3,3,0,153,140,20,0,0,0,172,0,0,0,0,0,0,796,335,69,4,6,1215,44,62,19,0,0,125,44,19,0,0,0,64,4122,910,122,8,5,5172
POA3087,1246,62,0,0,0,1310,1222,78,7,0,0,1303,441,85,11,0,0,539,75,41,0,0,0,115,13,6,0,0,0,17,90,15,0,0,0,107,9,5,0,0,0,9,3,0,0,0,0,3,630,152,12,0,0,797,29,3,0,0,0,31,33,0,0,0,0,33,3159,294,22,0,0,3478
POA3088,3519,309,34,0,3,3866,3755,388,69,0,0,4213,799,373,71,0,0,1239,68,55,0,0,0,130,15,43,24,0,0,73,186,42,7,0,0,240,21,13,0,0,0,32,4,10,0,0,0,11,1092,527,103,0,0,1723,83,39,18,0,0,141,78,22,4,0,0,104,8524,1290,221,0,3,10049
POA3089,1422,49,0,0,0,1469,2110,91,0,0,0,2202,230,59,0,0,0,298,17,11,0,0,0,31,8,0,0,0,0,6,71,12,0,0,0,83,3,0,0,0,0,3,0,0,0,0,0,0,323,87,3,0,0,414,31,0,0,0,0,31,37,0,0,0,0,36,3921,227,5,0,0,4158
POA3090,327,0,0,0,0,331,372,0,0,0,0,372,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,30,5,0,0,0,0,5,4,0,0,0,0,4,735,0,0,0,0,740
POA3091,234,0,0,0,0,234,216,0,0,0,0,215,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,21,0,0,0,0,21,10,0,0,0,0,10,8,0,0,0,0,8,486,0,0,0,0,485
POA3093,548,84,17,0,0,648,450,111,20,0,0,575,77,77,14,0,0,172,0,0,0,0,0,3,0,0,0,0,0,0,15,21,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,101,101,21,0,0,217,9,4,0,0,0,13,5,8,3,0,0,13,1107,308,57,0,0,1468
