POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA3192,0,0,4,37,13,3,5,0,0,67,0,0,0,4,3,0,0,0,0,14,0,0,0,4,5,5,0,0,0,15,0,33,17,221,103,64,82,59,31,609,19,35,35,110,45,36,32,59,38,419,691,1427,1224,3490,1759,1362,1154,856,621,12588,0,0,0,0,0,0,0,0,0,3,1347,2508,1999,3932,2203,1641,1139,736,564,16055,0,0,0,5,4,0,3,0,0,18,0,0,5,15,10,17,7,0,0,48,0,0,0,34,6,4,0,0,0,55,0,0,0,4,0,3,0,0,0,18,0,0,8,25,13,4,3,0,0,53,0,0,0,7,14,8,0,3,0,39,3,37,54,348,100,116,59,18,11,752,0,0,0,5,4,10,11,22,10,66,0,0,0,4,5,4,16,12,6,43,4,65,61,248,173,125,113,100,57,950,0,0,0,13,5,10,6,7,0,35,0,9,7,21,17,4,4,0,3,67
POA3193,0,0,0,4,3,0,0,0,0,15,0,0,4,7,3,5,3,0,0,21,0,0,0,0,5,3,0,0,0,15,0,9,7,61,73,54,59,29,14,314,8,35,12,52,44,40,38,32,25,293,354,1382,1229,1674,1776,1560,1363,798,386,10514,0,0,0,4,0,0,3,0,0,8,682,2339,2120,2129,2217,2086,1765,981,441,14764,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,11,4,0,0,10,0,0,0,8,6,0,0,0,0,21,0,0,0,4,0,0,0,0,0,7,0,5,0,12,11,9,8,6,3,57,0,0,0,9,10,0,0,0,0,24,0,22,31,97,54,39,27,11,4,285,0,0,0,0,10,5,11,6,0,38,0,0,0,0,3,8,20,9,8,41,7,123,154,172,310,269,202,155,58,1457,0,0,0,3,8,0,0,0,0,13,0,0,4,14,15,3,4,0,0,39
POA3194,0,0,0,3,3,7,0,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,4,0,0,0,7,0,17,11,100,53,27,37,32,11,287,12,11,3,50,11,28,21,16,22,170,305,749,661,1914,1069,822,699,486,251,6944,0,0,0,0,0,0,0,0,0,0,567,1241,1094,2327,1343,1015,783,452,248,9067,0,0,0,3,0,0,0,0,0,6,0,0,0,5,4,3,0,0,0,14,0,0,5,15,3,0,0,0,0,33,0,0,0,4,0,4,0,0,0,10,0,9,3,19,11,9,3,4,0,49,0,3,0,0,0,3,4,3,0,19,0,26,42,129,62,61,23,17,9,374,0,0,3,4,0,8,13,8,0,37,0,0,0,3,0,0,9,6,0,33,0,61,47,132,124,84,77,74,22,622,0,0,0,5,3,5,5,0,0,23,0,0,0,18,5,0,0,0,0,26
POA3195,0,0,7,53,44,30,11,3,0,156,0,0,0,6,3,0,6,5,4,23,0,0,0,10,3,0,0,0,0,14,5,17,35,175,129,114,75,59,23,630,19,53,36,113,69,49,61,42,35,476,919,2445,2276,4564,3231,2510,1745,1084,536,19317,0,0,0,9,3,0,0,0,0,18,1818,4540,3967,5849,4023,3033,1962,1058,495,26742,0,0,0,5,5,4,4,0,0,24,0,0,0,21,8,21,0,0,0,53,0,0,3,30,8,6,5,0,0,49,0,0,3,39,39,39,19,4,4,150,0,5,0,34,20,7,4,6,0,83,0,0,0,8,15,5,8,0,0,37,3,36,48,279,126,111,56,33,11,704,0,0,0,15,8,16,19,12,5,78,0,0,0,6,5,22,25,9,3,67,8,128,137,393,437,283,217,152,57,1800,0,0,4,10,14,19,3,0,0,54,0,5,4,24,9,6,12,0,0,69
POA3196,0,5,0,22,10,5,0,0,0,42,0,0,0,6,4,9,3,0,0,19,0,0,0,0,0,0,0,0,0,7,0,12,18,173,94,74,82,44,16,509,23,30,35,137,66,58,67,55,26,513,828,1536,1193,4059,1956,1715,1444,902,476,14107,0,0,0,6,0,0,0,0,0,6,1602,2878,2046,5472,2655,2103,1558,881,440,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,0,0,0,38,0,6,0,21,4,4,0,0,0,30,0,0,0,13,6,5,5,4,0,37,0,9,0,39,17,17,10,0,0,91,0,0,0,14,8,7,3,6,0,32,0,9,13,113,36,34,24,10,0,244,0,0,0,8,9,14,12,13,3,51,0,0,0,3,0,9,11,13,3,41,3,50,71,328,200,227,195,160,59,1295,0,0,0,15,8,13,5,7,0,45,0,0,0,25,7,5,0,0,0,46
POA3197,0,0,0,9,21,5,6,4,0,36,0,0,0,4,0,4,3,6,0,13,0,0,0,0,0,0,0,0,0,7,0,9,6,51,49,39,36,12,8,220,14,17,7,47,22,24,28,16,14,186,348,656,561,1468,992,884,763,400,161,6228,0,0,0,0,0,0,0,0,0,0,673,1173,1053,2054,1283,1087,802,410,141,8673,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,9,0,5,0,11,4,3,0,0,0,18,0,0,0,9,3,6,3,0,0,13,0,0,3,16,3,0,4,0,0,25,0,0,0,5,4,3,0,4,0,19,3,15,17,71,47,42,28,10,0,227,0,0,0,0,0,11,10,4,0,35,0,0,4,0,9,10,14,8,7,48,0,14,15,86,122,123,130,85,20,595,0,0,0,7,6,10,7,0,0,26,0,0,0,5,0,7,3,0,0,21
POA3198,0,0,0,8,5,0,0,0,0,12,0,0,0,0,0,3,3,5,0,12,0,0,0,0,0,0,0,0,0,0,0,4,13,77,32,44,37,15,7,239,30,53,47,154,73,61,46,44,14,527,599,852,769,2582,1213,1070,938,521,238,8780,0,0,0,3,0,0,0,0,0,3,1117,1636,1365,3770,1712,1339,1076,567,194,12775,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,7,7,0,0,21,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,19,7,9,0,0,0,42,0,0,0,4,4,4,9,0,0,17,0,3,6,40,21,22,17,5,3,117,0,0,0,7,4,5,12,10,0,33,0,0,5,4,0,3,0,3,0,21,0,16,25,174,128,150,160,146,59,860,0,0,0,5,0,0,0,4,0,15,0,0,0,13,3,0,0,4,0,24
POA3199,0,0,13,27,14,11,0,0,0,65,0,0,4,5,15,13,8,9,0,53,0,0,4,12,10,3,0,0,0,29,5,30,64,218,152,119,132,99,39,853,63,173,169,447,190,156,146,122,61,1522,1529,3288,3014,7684,3859,3504,3067,1938,975,28866,0,0,0,14,4,7,3,0,0,30,2896,5914,5002,11026,5108,4318,3504,1885,870,40519,0,0,4,13,3,0,0,0,0,16,0,0,0,25,14,41,26,9,0,113,0,0,4,20,8,4,0,0,0,33,0,3,3,13,7,5,4,4,0,45,0,8,8,52,17,14,16,3,0,125,0,0,5,17,21,9,10,8,0,62,3,34,91,222,110,90,57,18,3,631,0,0,0,10,11,22,15,25,5,92,0,0,4,6,6,3,20,19,0,57,6,102,153,442,466,682,637,519,262,3276,0,0,8,27,11,15,9,3,3,74,4,7,0,25,5,23,9,0,3,86
POA3200,0,0,0,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,10,11,14,11,12,83,28,32,43,101,44,35,17,22,3,322,179,303,315,843,329,320,230,197,136,2851,0,0,0,4,0,0,0,0,0,6,325,537,488,1179,440,422,259,197,106,3958,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,3,0,0,4,24,13,7,6,0,0,57,0,0,0,3,0,0,3,0,5,12,0,0,0,3,0,0,0,0,0,5,0,0,9,30,23,48,50,43,31,229,0,0,0,3,4,3,0,0,0,10,0,0,0,4,0,0,0,0,0,9
POA3201,0,0,0,32,3,6,0,0,0,43,0,0,0,6,0,4,0,0,0,16,0,0,0,3,3,0,0,0,0,13,0,8,23,118,76,47,42,26,12,355,24,58,41,136,46,42,37,42,30,450,729,1332,1194,3537,1445,1307,929,487,282,11259,0,0,0,23,15,14,3,5,0,55,1443,2417,2055,4754,1885,1563,911,412,177,15609,0,0,4,16,3,0,0,0,0,17,0,0,3,15,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,9,23,8,5,3,0,0,53,0,0,0,12,3,8,3,0,0,27,0,0,4,10,16,8,10,0,0,54,0,5,3,66,24,26,23,0,0,154,0,0,0,7,11,12,6,10,7,54,0,0,0,0,0,4,10,3,3,22,0,8,23,143,108,186,161,106,51,781,0,0,7,33,38,18,13,5,3,122,0,0,0,3,3,7,0,0,0,16
POA3202,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,30,27,17,3,13,0,99,3,4,4,8,6,0,9,3,6,39,75,208,170,347,277,161,121,60,20,1441,0,0,0,0,0,0,0,0,0,3,125,378,256,341,255,160,115,39,19,1696,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,0,0,13,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,3,8,41,22,14,7,0,0,101,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,3,0,9,4,18,28,11,12,6,5,95,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
POA3204,0,9,16,71,36,16,7,0,0,153,0,0,0,5,3,0,0,0,0,11,0,0,0,8,3,0,0,0,0,13,7,41,55,323,230,171,161,108,49,1141,16,56,49,154,72,46,56,43,22,516,745,2176,2042,4609,2783,1980,1389,817,448,16991,0,0,0,0,0,0,0,0,0,3,1436,3593,3272,4294,2916,2226,1246,511,314,19810,0,0,0,9,3,0,0,0,0,16,0,0,0,12,9,0,0,0,0,22,0,0,0,46,10,0,0,0,0,61,0,0,0,6,9,0,0,0,0,24,4,3,0,23,19,9,7,3,0,63,0,3,0,12,10,5,0,3,0,42,10,155,212,875,361,280,126,45,15,2086,0,0,0,12,10,6,16,15,3,61,0,0,0,4,4,13,15,16,7,58,11,84,79,226,214,182,144,74,22,1032,0,0,0,14,5,9,0,0,0,35,0,11,18,36,25,10,10,0,4,115
POA3205,0,0,3,28,13,5,0,0,0,51,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,18,203,43,25,39,36,22,406,10,29,24,124,43,35,28,36,20,348,229,393,527,2314,819,645,496,295,172,5877,0,0,0,0,0,0,0,0,0,3,442,715,712,2215,998,829,532,248,121,6818,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,7,0,0,16,0,0,0,41,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6,18,5,3,5,0,0,38,0,0,0,9,6,0,0,0,0,14,0,3,30,174,28,32,23,6,11,304,0,0,0,0,3,3,5,0,0,20,0,0,0,8,0,5,3,8,0,25,4,15,27,204,107,97,59,29,11,558,0,0,0,8,8,3,0,0,0,27,0,6,3,40,11,0,0,0,0,59
POA3206,0,4,0,8,0,6,0,0,0,25,0,0,0,5,7,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,6,73,36,17,18,17,12,176,9,19,8,43,16,30,19,21,6,170,250,612,455,1203,891,727,564,415,127,5235,0,0,0,0,0,0,0,0,0,3,464,1007,748,1445,1171,1008,738,419,126,7134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,35,0,0,0,3,0,0,0,0,0,3,0,0,5,15,9,6,3,0,0,42,0,0,0,4,0,3,0,0,0,9,0,0,0,13,4,5,0,3,0,32,0,0,0,0,4,4,0,0,0,14,0,0,0,0,0,4,6,7,0,21,10,40,29,129,109,97,57,40,9,516,0,0,0,9,0,0,0,0,0,8,0,3,3,33,10,6,3,4,0,60
POA3207,0,0,0,32,19,7,3,0,0,72,0,0,0,3,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,6,0,24,21,206,66,55,48,40,8,476,20,33,42,210,87,72,50,33,12,557,425,796,685,3090,1511,1162,903,500,130,9196,0,0,0,5,0,0,0,0,0,3,767,1373,1043,3264,1839,1386,971,496,105,11238,0,0,0,0,0,0,0,0,0,0,3,0,0,10,6,5,3,3,0,36,0,0,4,50,6,6,0,3,0,70,0,0,0,7,0,0,0,0,0,5,3,3,4,37,14,7,8,5,0,73,3,0,0,18,11,0,0,0,0,32,0,13,34,109,36,35,22,6,0,264,0,0,0,9,7,11,9,0,0,40,0,3,0,15,4,11,5,6,7,46,6,30,39,345,177,122,95,46,9,862,0,0,0,12,8,6,0,0,0,20,0,8,7,63,10,3,5,6,0,92
POA3211,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,7,16,13,14,16,3,5,0,73,30,102,90,128,110,114,61,21,6,659,0,0,0,0,0,0,0,0,0,0,51,184,153,196,149,135,85,24,6,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,5,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3212,0,0,0,16,10,10,9,0,0,48,0,0,0,0,4,0,0,3,0,5,0,0,0,5,0,0,0,0,0,9,0,7,3,47,19,19,28,14,3,144,14,43,28,75,33,27,48,21,9,294,596,1238,985,2659,1243,963,926,434,183,9221,0,3,6,18,0,3,3,0,0,25,1176,2283,1881,4655,2035,1460,1157,471,174,15307,0,0,0,6,0,0,0,0,0,4,0,0,0,16,4,3,3,0,0,19,0,0,0,13,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,8,0,0,0,10,3,6,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,9,0,25,12,6,11,0,0,55,0,0,0,6,6,17,16,14,5,59,0,0,0,6,0,0,0,0,0,10,0,27,24,82,90,167,154,109,41,689,0,0,0,8,3,3,0,0,0,16,0,0,0,3,6,0,0,0,0,10
POA3213,0,0,0,5,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,19,7,5,0,65,0,10,10,22,16,19,12,5,4,102,111,332,346,561,371,339,181,86,22,2352,0,0,0,9,0,0,0,0,0,20,218,628,611,865,569,458,220,88,28,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,14,0,0,0,6,8,13,17,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,37,17,14,4,109,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA3214,0,0,9,23,16,11,7,6,0,74,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,5,30,42,98,59,78,80,65,29,474,61,150,169,367,154,110,108,71,20,1206,677,1418,1750,3362,1535,1525,1239,679,272,12452,0,26,88,204,62,23,5,3,0,417,1227,2198,2427,4043,2000,1900,1333,579,189,15902,0,0,0,18,6,0,0,0,0,22,0,0,5,39,19,49,30,19,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,3,0,24,0,0,5,9,0,0,4,0,0,15,0,0,0,0,0,3,0,0,0,0,0,23,21,20,11,9,9,6,0,91,0,3,3,26,26,45,52,44,17,213,0,4,5,0,0,6,0,0,0,14,0,3,20,35,57,151,144,106,36,557,0,0,0,9,3,0,0,0,0,9,0,0,0,3,5,0,0,0,0,12
POA3215,0,5,0,16,4,6,3,0,0,35,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,8,3,22,26,73,43,61,77,100,64,468,15,50,45,137,74,40,53,56,27,497,590,1187,1196,3048,1371,1296,1320,908,511,11423,0,8,20,31,12,0,0,0,0,71,1119,2038,2035,4361,2053,1727,1348,652,329,15650,0,4,0,9,0,0,0,0,0,15,0,0,0,35,13,37,26,31,9,152,0,0,0,6,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,8,4,8,0,12,9,3,3,0,0,37,0,0,0,0,4,0,0,0,0,10,0,3,4,41,16,17,28,25,4,140,0,0,4,36,39,104,177,207,95,662,5,3,4,11,0,3,4,0,0,24,0,11,12,61,49,90,91,51,21,388,0,0,0,8,3,0,3,0,0,16,0,0,4,3,3,3,0,0,0,17
POA3216,0,0,8,48,5,7,3,6,0,78,0,0,0,0,9,9,7,9,0,28,0,0,4,14,6,4,4,0,0,30,4,26,44,164,67,90,58,65,28,558,34,84,162,227,105,89,142,107,64,1011,1550,3431,4111,8001,3727,3450,3201,2201,1247,30920,0,3,4,13,5,0,0,0,0,29,3118,6422,6961,11589,5620,5038,4339,2767,1427,47278,0,6,12,45,13,8,0,0,0,83,0,0,0,9,8,11,4,0,0,33,0,0,0,29,5,0,0,0,0,40,0,0,4,9,0,0,0,0,0,11,0,6,14,44,18,12,4,5,0,106,0,0,0,7,4,0,0,0,0,11,7,39,79,332,88,76,47,18,8,684,0,0,0,9,7,32,21,16,9,95,3,5,9,28,0,7,3,3,0,61,0,76,113,259,252,348,347,315,149,1859,0,0,3,6,9,7,4,0,0,22,0,0,7,22,4,7,4,0,0,44
POA3217,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,9,0,0,0,17,6,3,0,0,0,22,3,15,6,92,25,12,21,4,0,182,23,55,50,117,41,35,23,12,4,351,1011,1413,1342,4233,947,757,555,200,109,10562,0,3,0,13,4,0,0,0,0,25,2017,2544,2101,5871,1333,990,727,277,115,15968,0,0,0,14,0,0,0,0,0,16,0,0,0,4,6,0,0,0,3,12,0,0,0,14,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,7,0,3,3,22,3,0,0,0,0,40,0,0,0,7,0,0,0,0,0,11,0,6,9,79,13,9,4,0,0,126,0,0,0,9,0,7,5,0,0,22,0,6,0,11,0,0,4,0,0,21,3,40,59,175,85,89,68,49,21,572,0,0,0,23,0,0,0,0,0,31,0,0,0,8,5,0,0,0,0,13
POA3218,0,0,0,8,4,4,0,0,0,17,0,0,0,0,0,0,4,3,0,8,0,0,0,4,0,0,0,0,0,0,3,4,9,49,20,16,24,7,7,140,8,17,32,77,27,32,26,25,14,265,509,861,838,2501,977,892,641,346,157,7724,0,0,0,14,0,0,0,0,0,15,991,1597,1369,3728,1580,1368,894,404,147,12079,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,13,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,4,0,0,34,0,0,0,4,0,0,0,0,0,4,0,8,23,64,9,15,3,0,0,123,0,0,0,3,0,6,4,9,0,23,0,3,0,3,0,0,0,0,0,12,0,11,23,96,61,84,54,35,8,386,0,0,0,7,0,0,0,0,0,8,0,0,0,15,0,5,0,0,0,29
POA3219,0,0,3,14,0,0,0,0,0,23,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,9,13,55,17,26,24,29,12,184,28,54,49,184,92,80,66,71,29,649,480,943,1151,2779,1370,1460,1244,829,361,10617,0,0,0,4,0,0,0,0,0,5,913,1779,2103,4166,2053,2141,1687,902,365,16099,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,4,5,0,25,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,4,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,13,37,9,9,9,0,0,62,0,0,0,8,0,8,4,8,10,41,0,0,0,3,0,0,0,0,0,10,0,8,13,67,76,137,145,114,50,607,0,4,4,12,3,4,0,0,0,24,0,0,0,16,3,0,0,0,0,21
POA3220,0,0,5,8,3,0,0,0,0,24,0,0,0,3,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,6,7,44,19,18,19,20,6,135,12,28,41,95,31,40,43,25,14,337,377,954,1147,2315,1169,1202,1009,527,228,8922,0,0,0,0,0,0,0,0,0,0,742,1775,1894,3183,1850,1817,1395,676,234,13570,0,0,0,16,0,0,0,0,0,15,0,0,0,7,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,16,10,3,4,0,0,40,0,0,0,0,0,0,0,0,0,3,0,15,35,116,28,18,13,5,0,224,0,0,0,6,0,11,8,11,5,48,0,0,0,6,0,0,3,0,0,16,6,28,31,94,74,108,97,48,15,501,0,0,0,7,4,0,0,0,0,11,0,0,0,5,3,4,4,0,0,13
POA3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,6,0,0,0,21,22,63,56,81,68,55,51,11,7,399,0,0,0,0,0,0,0,0,0,0,36,114,105,124,116,104,78,15,10,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,12,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3222,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,3,3,0,12,0,0,0,5,0,0,0,0,0,9,0,4,3,23,14,25,22,19,9,108,13,48,20,66,33,52,54,46,29,369,456,1087,892,2070,1159,1454,1399,770,323,9612,0,0,0,0,0,0,0,0,0,0,910,2098,1726,3346,1775,1982,1955,960,337,15085,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,13,11,9,9,0,0,42,0,0,0,6,0,0,0,4,0,5,0,0,4,23,6,5,0,0,0,48,0,0,0,0,0,3,10,7,3,34,0,0,0,0,0,6,3,6,0,13,0,24,29,111,127,214,284,188,64,1034,0,0,0,0,6,5,0,0,0,9,0,0,0,3,3,4,0,0,0,13
POA3223,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,16,11,10,19,3,60,7,18,16,49,35,72,83,58,20,364,128,348,293,705,586,951,1147,567,180,4901,0,0,0,0,0,0,0,0,0,0,266,663,528,1117,881,1321,1558,697,198,7233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,5,0,0,26,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,7,19,10,7,47,0,0,0,0,0,4,8,7,0,25,6,0,16,41,37,98,154,87,31,450,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,3,8,0,15
