POA_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA3859,..,3,0,0,0,3,5,0,0,10,..,0,0,0,5,6,6,9,3,31,0,0,0,0,3,0,0,0,0,3,95,38,56,48,47,58,50,23,6,418,..,3,36,49,53,84,72,29,8,330,..,15,35,16,27,8,3,0,0,107,..,0,3,7,5,3,0,4,0,27,165,..,..,..,..,..,..,..,..,165,..,26,..,..,..,..,..,..,..,26,..,32,12,0,0,4,0,0,0,41,..,3,0,0,0,0,4,3,0,16,..,3,10,3,0,3,0,0,0,14,..,11,3,6,4,3,3,6,0,28,..,0,8,6,10,18,14,11,5,83,0,0,7,0,4,0,0,0,0,15,170,99,110,97,109,116,99,52,17,854
POA3860,..,13,15,4,12,13,6,3,0,56,..,7,31,27,32,98,114,96,48,459,10,10,4,10,7,8,8,8,0,60,633,366,364,426,396,509,455,263,71,3487,..,9,244,453,393,593,596,267,49,2606,..,92,223,110,114,88,54,17,0,696,..,6,38,86,81,32,28,10,13,307,1259,..,..,..,..,..,..,..,..,1259,..,274,..,..,..,..,..,..,..,274,..,230,81,37,28,16,0,0,0,388,..,31,11,5,11,16,13,17,8,100,..,11,5,0,3,5,4,3,0,38,..,19,33,13,9,21,18,4,0,111,..,22,78,64,87,185,207,149,65,860,19,19,17,7,11,17,20,9,5,124,1276,727,730,782,737,964,938,472,135,6761
POA3862,..,0,8,0,4,8,0,0,0,22,..,6,13,13,15,35,53,35,11,180,0,6,4,0,0,3,0,0,0,23,297,170,222,182,187,237,223,107,23,1654,..,0,138,223,208,280,298,109,31,1283,..,48,161,76,63,53,31,10,0,439,..,5,22,26,33,9,13,6,0,109,640,..,..,..,..,..,..,..,..,640,..,127,..,..,..,..,..,..,..,127,..,111,39,18,10,3,0,0,0,182,..,15,8,0,4,8,3,9,0,44,..,11,10,0,7,0,4,0,0,26,..,4,13,0,4,15,10,3,0,48,..,10,33,26,42,69,106,51,19,346,3,11,4,3,6,7,14,4,0,45,643,336,413,373,371,454,469,193,47,3298
POA3864,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,5,10,14,14,23,11,3,0,104,..,0,4,6,18,30,13,8,0,86,..,0,8,15,0,4,0,0,0,31,..,0,0,0,0,0,0,0,0,3,38,..,..,..,..,..,..,..,..,38,..,9,..,..,..,..,..,..,..,9,..,9,7,0,0,0,0,0,0,14,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,8,9,0,0,22,0,3,0,0,0,0,0,0,0,9,36,16,16,22,29,45,35,14,0,222
POA3865,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,0,8,4,0,21,0,0,0,0,0,0,0,0,0,4,33,18,21,27,28,28,37,22,4,213,..,4,18,28,27,42,52,18,4,183,..,11,13,12,5,7,10,6,0,63,..,0,3,4,9,5,0,0,0,15,71,..,..,..,..,..,..,..,..,71,..,13,..,..,..,..,..,..,..,13,..,11,9,0,3,0,0,0,0,29,..,0,0,0,0,4,0,4,0,5,..,3,8,5,0,0,0,0,0,12,..,3,10,11,0,3,0,0,0,24,..,4,5,0,5,3,11,9,6,49,0,0,8,0,0,0,0,0,0,9,74,39,61,64,46,65,74,34,10,468
POA3869,..,0,5,0,0,0,0,0,0,5,..,0,16,6,4,23,19,18,5,90,0,3,0,0,3,0,0,0,0,12,143,81,98,91,108,153,92,48,10,833,..,9,66,118,133,165,126,63,9,676,..,14,61,29,34,35,20,6,0,206,..,0,3,10,15,15,7,5,4,60,296,..,..,..,..,..,..,..,..,296,..,72,..,..,..,..,..,..,..,72,..,61,37,9,9,5,5,0,0,117,..,0,0,0,0,3,3,0,0,10,..,0,8,0,4,0,0,0,0,9,..,6,4,0,0,4,0,0,0,10,..,3,14,14,19,45,36,18,10,154,5,8,3,0,3,0,0,0,0,21,296,166,196,183,206,270,190,90,22,1627
POA3870,..,0,0,0,0,0,3,0,0,5,..,0,9,4,9,24,21,8,3,82,4,6,3,5,3,4,3,0,0,22,84,62,59,63,72,135,81,30,7,602,..,5,19,61,80,124,101,54,5,449,..,3,41,30,30,28,12,6,0,146,..,0,9,12,13,14,0,0,0,45,178,..,..,..,..,..,..,..,..,178,..,48,..,..,..,..,..,..,..,48,..,30,28,6,6,0,0,0,0,68,..,7,0,3,4,5,3,8,0,28,..,9,0,0,0,0,0,0,0,9,..,0,4,0,0,7,5,0,0,21,..,5,10,10,12,51,39,15,5,160,9,5,4,0,3,5,6,0,0,38,186,111,113,125,152,243,167,76,18,1190
POA3871,..,0,0,0,5,10,7,0,0,22,..,4,10,10,20,54,43,29,27,189,7,10,0,0,4,5,9,0,0,29,233,114,118,150,193,231,216,84,32,1374,..,0,80,147,212,247,262,117,12,1070,..,12,57,64,63,48,31,6,0,288,..,5,21,29,29,12,15,4,4,116,482,..,..,..,..,..,..,..,..,482,..,134,..,..,..,..,..,..,..,134,..,68,37,16,19,4,0,0,0,144,..,8,4,6,0,5,6,0,3,36,..,7,3,0,0,0,3,0,0,16,..,0,3,0,8,10,12,0,0,37,..,3,16,30,47,99,81,52,29,352,12,12,7,0,6,9,8,3,0,63,494,245,221,290,392,444,418,193,50,2735
POA3873,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,4,4,3,0,13,0,0,0,0,0,0,0,0,0,0,16,7,13,27,11,21,17,10,0,129,..,0,8,40,13,27,26,7,0,126,..,0,16,4,3,0,0,0,0,23,..,0,0,6,0,0,0,0,0,12,65,..,..,..,..,..,..,..,..,65,..,6,..,..,..,..,..,..,..,6,..,9,7,0,0,0,0,0,0,17,..,0,0,0,0,5,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,5,0,0,0,7,..,0,0,4,4,4,9,4,0,36,0,0,0,0,0,0,0,0,0,4,65,19,32,55,29,44,40,14,0,298
POA3874,..,0,0,0,4,3,0,0,0,9,..,0,0,0,6,18,16,3,0,41,4,0,4,0,0,3,0,0,0,12,29,22,7,24,43,61,62,21,3,282,..,0,4,21,40,57,83,23,0,223,..,3,8,16,13,15,5,0,0,65,..,0,0,3,6,3,3,4,0,18,53,..,..,..,..,..,..,..,..,53,..,25,..,..,..,..,..,..,..,25,..,12,8,0,0,0,3,0,0,26,..,0,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,4,0,0,3,4,5,0,14,..,0,3,0,9,32,31,11,0,84,4,0,8,0,5,3,5,0,0,26,55,41,32,49,77,123,139,39,10,563
POA3875,..,43,72,29,26,26,38,12,5,244,..,27,75,72,115,261,338,320,171,1384,13,27,20,7,17,20,22,10,10,138,1583,909,1055,995,1180,1342,1339,852,271,9525,..,20,603,924,1157,1469,1608,934,177,6894,..,208,592,320,321,251,157,37,8,1893,..,37,121,217,242,115,62,57,30,872,3175,..,..,..,..,..,..,..,..,3175,..,677,..,..,..,..,..,..,..,677,..,605,269,110,103,50,7,0,0,1144,..,65,39,23,39,54,58,42,17,327,..,76,41,27,15,17,6,3,0,189,..,91,157,59,50,53,58,29,5,507,..,46,168,147,243,454,581,469,239,2331,32,53,42,22,32,28,33,21,7,278,3210,1878,2026,1846,2195,2499,2575,1587,481,18288
POA3878,..,0,4,0,0,0,12,0,0,18,..,0,7,3,4,14,25,9,4,74,0,0,0,0,3,3,0,0,0,13,59,37,51,38,78,116,158,50,26,617,..,0,30,36,67,149,200,85,16,580,..,10,12,16,25,27,22,6,0,122,..,3,6,4,16,4,3,5,7,47,126,..,..,..,..,..,..,..,..,126,..,27,..,..,..,..,..,..,..,27,..,34,15,4,9,6,0,0,0,70,..,0,0,0,5,0,4,4,0,19,..,6,0,0,3,3,0,0,0,13,..,0,4,3,0,8,12,0,0,28,..,3,9,17,13,19,37,19,12,134,0,5,0,0,4,3,3,3,0,20,130,92,87,78,137,229,287,117,38,1197
POA3880,..,4,5,6,6,17,7,5,0,44,..,5,12,12,20,74,115,107,45,388,7,8,0,0,3,11,9,4,4,47,205,116,117,126,215,375,487,306,92,2045,..,0,55,102,174,386,602,384,76,1789,..,34,68,32,76,73,97,23,6,407,..,0,13,36,45,18,12,7,9,137,371,..,..,..,..,..,..,..,..,371,..,69,..,..,..,..,..,..,..,69,..,80,46,23,9,12,0,0,0,180,..,5,4,0,3,3,15,6,11,54,..,5,3,0,0,0,0,0,0,13,..,12,8,4,12,28,16,15,4,91,..,10,18,26,44,122,233,165,59,679,9,8,6,0,3,20,12,9,6,79,377,219,227,225,375,663,978,621,164,3862
POA3882,..,0,3,0,0,3,3,0,0,12,..,0,0,3,0,19,15,8,0,52,0,0,0,0,6,3,4,0,0,23,116,64,64,59,78,108,90,47,7,634,..,4,65,70,89,110,126,58,12,535,..,18,28,16,19,26,13,3,0,131,..,0,5,9,9,8,5,7,7,45,225,..,..,..,..,..,..,..,..,225,..,41,..,..,..,..,..,..,..,41,..,44,15,5,4,6,0,0,0,74,..,4,0,0,4,0,5,6,4,25,..,4,0,0,4,0,0,0,0,9,..,0,3,0,4,4,4,0,5,23,..,0,6,8,14,36,29,23,0,112,0,3,0,3,6,4,7,0,0,35,224,125,124,119,149,197,197,93,26,1262
POA3885,..,0,5,0,0,0,0,0,0,14,..,0,0,3,15,20,30,14,4,90,0,0,3,4,0,0,0,0,0,19,137,71,100,95,125,149,108,47,13,845,..,0,50,98,121,175,124,61,12,634,..,7,65,34,37,46,23,3,0,213,..,0,9,16,31,10,7,0,4,81,282,..,..,..,..,..,..,..,..,282,..,60,..,..,..,..,..,..,..,60,..,65,25,9,10,5,0,0,0,110,..,3,5,3,0,10,5,0,6,30,..,3,8,0,0,0,0,0,0,15,..,3,3,0,5,4,8,3,0,27,..,5,3,12,32,63,64,26,10,206,8,3,9,3,4,9,3,0,0,44,290,142,185,172,234,314,235,103,32,1703
POA3886,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,9,3,0,18,0,0,0,0,0,0,0,0,0,0,38,13,11,19,25,26,36,11,0,177,..,0,6,23,29,39,47,12,3,164,..,4,8,5,0,4,3,0,0,34,..,0,0,0,9,0,3,0,0,18,63,..,..,..,..,..,..,..,..,63,..,15,..,..,..,..,..,..,..,15,..,12,3,5,0,0,0,0,0,16,..,0,6,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,10,10,9,9,0,42,3,0,0,0,0,4,0,0,0,9,65,41,21,37,49,60,72,24,3,370
POA3887,..,0,0,0,3,4,0,0,0,9,..,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,5,8,11,3,14,17,21,20,3,0,95,..,0,3,7,11,20,23,7,0,79,..,0,0,9,5,5,5,0,0,31,..,0,0,3,0,0,3,0,0,5,20,..,..,..,..,..,..,..,..,20,..,7,..,..,..,..,..,..,..,7,..,5,6,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,4,0,4,0,20,..,0,4,3,5,6,13,6,0,36,0,0,3,0,0,0,0,4,0,18,20,18,16,29,36,40,51,20,0,224
POA3888,..,8,9,0,8,11,5,4,0,45,..,0,15,3,22,53,71,58,30,257,8,4,3,4,0,5,7,0,4,25,228,95,145,144,180,288,239,153,45,1514,..,0,82,113,161,311,279,164,21,1129,..,23,78,49,54,78,25,9,0,320,..,4,13,26,32,22,15,9,6,132,450,..,..,..,..,..,..,..,..,450,..,86,..,..,..,..,..,..,..,86,..,80,37,20,8,7,0,0,0,160,..,8,3,3,4,5,8,8,3,43,..,4,0,0,0,4,3,0,0,10,..,6,14,7,14,21,19,9,0,89,..,4,25,33,59,128,172,98,44,574,10,12,3,9,8,8,9,7,3,68,463,224,267,266,344,583,526,296,80,3060
POA3889,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,4,3,6,12,13,10,6,64,..,0,0,0,10,16,17,6,3,61,..,0,0,0,5,4,5,0,0,23,..,0,0,4,0,0,0,0,0,4,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,8,12,0,4,33,0,0,0,0,0,0,0,4,0,6,16,12,5,9,20,35,35,22,5,150
POA3890,..,0,0,0,0,4,6,0,0,0,..,0,0,0,3,13,3,0,0,25,3,0,0,0,0,0,0,0,0,6,19,10,5,16,14,33,22,14,0,131,..,0,3,14,8,24,23,11,0,75,..,7,7,9,15,14,4,0,0,53,..,0,0,4,6,4,0,0,0,12,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,6,4,0,0,3,0,0,0,14,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,6,0,0,4,..,0,0,7,3,29,15,7,0,57,5,0,0,0,5,3,4,0,0,13,38,19,13,29,35,74,44,23,3,280
POA3891,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,6,9,8,9,5,3,43,..,0,0,3,0,12,8,7,0,30,..,0,0,0,0,7,0,0,0,18,..,0,0,0,0,0,0,0,0,4,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,5,5,4,0,23,0,0,0,0,0,0,0,0,0,3,13,0,3,4,8,23,19,11,0,89
POA3892,..,0,0,0,0,0,0,0,0,10,..,0,4,3,15,18,27,20,11,102,0,3,0,0,0,0,0,0,0,12,70,23,30,46,60,96,113,51,27,516,..,3,15,40,44,98,120,59,13,393,..,3,15,25,19,40,23,7,3,133,..,0,0,4,6,8,3,3,0,32,116,..,..,..,..,..,..,..,..,116,..,23,..,..,..,..,..,..,..,23,..,17,7,4,7,0,0,0,0,44,..,4,0,0,0,3,6,0,6,11,..,6,5,0,0,0,0,0,0,0,..,0,4,3,0,0,3,0,0,13,..,0,7,4,20,42,62,35,12,193,0,0,0,0,0,3,8,4,0,25,119,55,56,86,104,194,231,109,40,988
POA3893,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,..,0,0,0,0,6,10,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,6,6,0,0,25
POA3895,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,5,0,5,9,0,0,0,0,0,0,0,0,0,3,12,4,11,5,18,17,5,7,3,86,..,0,3,4,16,20,13,12,0,72,..,0,3,6,8,10,0,0,0,20,..,0,0,0,3,0,0,0,0,10,23,..,..,..,..,..,..,..,..,23,..,10,..,..,..,..,..,..,..,10,..,7,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,5,..,0,0,5,4,3,8,0,7,32,4,0,0,0,0,0,0,0,0,8,26,13,19,13,32,34,28,18,7,180
POA3896,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,5,5,0,16,0,0,0,0,0,0,0,0,0,3,28,5,11,11,24,24,24,19,0,148,..,0,12,11,18,30,27,15,0,114,..,0,9,10,16,8,13,4,0,45,..,0,0,0,0,6,5,5,0,14,53,..,..,..,..,..,..,..,..,53,..,5,..,..,..,..,..,..,..,5,..,10,0,0,7,0,0,0,0,16,..,0,0,0,4,5,0,0,0,10,..,0,6,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,4,0,3,6,12,12,10,0,47,0,0,4,0,0,3,0,0,0,15,57,23,26,23,53,60,50,31,0,317
POA3898,..,4,0,0,0,0,0,0,0,10,..,3,4,5,4,9,4,10,0,35,0,0,0,0,0,0,3,0,0,11,34,23,23,36,47,48,37,15,4,261,..,0,13,21,54,29,45,19,4,190,..,3,15,15,17,15,14,3,0,76,..,0,0,0,3,6,3,0,0,19,59,..,..,..,..,..,..,..,..,59,..,11,..,..,..,..,..,..,..,11,..,12,9,5,0,0,0,0,0,20,..,0,0,0,0,0,4,0,0,9,..,4,0,4,0,0,0,0,0,11,..,0,4,0,0,0,3,0,0,14,..,3,10,13,14,25,18,7,6,87,0,0,6,0,3,5,3,0,0,24,58,45,51,56,91,91,85,37,10,529
POA3900,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,11,7,5,12,8,6,0,58,..,0,4,5,7,10,20,9,0,60,..,0,0,3,4,4,0,0,0,9,..,0,0,0,0,0,0,0,0,8,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,6,..,4,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,11,8,3,0,33,0,4,0,0,0,0,0,0,0,7,14,5,7,15,15,32,33,13,7,137
POA3902,..,0,0,0,0,5,6,0,0,7,..,0,0,0,0,6,10,5,0,23,0,0,0,0,0,0,0,0,0,0,23,23,16,12,27,32,35,24,0,196,..,0,10,9,23,44,47,27,0,162,..,3,12,10,11,3,6,9,0,52,..,0,0,0,3,0,0,0,0,8,44,..,..,..,..,..,..,..,..,44,..,14,..,..,..,..,..,..,..,14,..,5,9,0,0,0,0,0,0,14,..,3,0,0,0,0,3,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,3,3,0,12,..,0,0,4,3,7,17,11,0,44,0,0,0,0,0,0,7,0,0,3,44,35,29,26,51,63,83,51,3,378
POA3903,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,7,9,8,6,42,0,0,0,0,0,0,0,0,0,6,59,25,31,43,43,63,77,28,10,386,..,5,28,52,50,72,113,49,8,368,..,0,23,15,11,18,18,7,0,93,..,0,3,11,6,9,5,0,0,28,141,..,..,..,..,..,..,..,..,141,..,22,..,..,..,..,..,..,..,22,..,15,9,6,0,0,0,0,0,28,..,0,0,0,0,0,3,0,4,14,..,0,6,0,0,0,0,0,0,8,..,0,0,0,0,4,0,0,0,4,..,0,7,6,9,14,25,11,4,80,0,0,4,0,0,3,3,0,0,12,141,42,73,93,85,110,164,70,14,788
POA3904,..,0,0,0,0,0,6,0,0,7,..,0,5,5,12,24,21,20,0,97,0,0,0,5,0,4,4,0,0,15,115,41,48,79,105,195,200,76,9,863,..,0,22,70,92,215,287,138,12,841,..,5,26,32,30,57,58,9,0,211,..,0,7,9,12,7,4,3,0,51,213,..,..,..,..,..,..,..,..,213,..,45,..,..,..,..,..,..,..,45,..,32,17,6,8,4,0,0,0,65,..,0,6,0,4,8,0,0,0,20,..,0,0,0,4,5,0,0,0,10,..,0,0,4,0,6,9,0,0,19,..,3,13,10,28,51,74,32,8,210,5,0,4,0,3,8,12,3,0,41,214,85,95,141,180,350,439,193,25,1723
POA3909,..,7,15,0,13,17,17,7,5,83,..,8,33,27,49,130,183,134,70,634,3,8,8,11,0,18,13,12,0,77,530,302,326,363,455,631,728,403,118,3850,..,4,148,336,449,598,890,482,61,2965,..,61,156,117,133,127,75,32,8,710,..,8,64,90,82,60,30,23,12,376,1107,..,..,..,..,..,..,..,..,1107,..,225,..,..,..,..,..,..,..,225,..,242,82,43,42,24,3,0,0,439,..,32,16,5,20,21,27,21,9,147,..,20,15,8,12,8,5,0,0,65,..,22,31,12,21,47,38,6,6,179,..,18,61,65,100,266,367,225,98,1209,23,21,12,20,6,25,45,23,6,170,1128,648,590,703,857,1178,1483,817,194,7597
POA3910,..,20,53,20,14,20,17,9,0,160,..,8,108,78,130,285,277,193,77,1155,24,35,28,16,14,4,10,4,3,149,2252,1270,1560,1648,1594,1549,1056,538,161,11620,..,17,880,1925,1846,1812,1257,557,98,8396,..,183,971,532,382,249,101,42,6,2463,..,14,118,265,328,182,84,47,27,1072,4541,..,..,..,..,..,..,..,..,4541,..,1193,..,..,..,..,..,..,..,1193,..,975,553,128,83,48,8,0,0,1790,..,72,76,28,42,61,68,43,34,419,..,60,45,20,19,7,9,3,0,166,..,42,89,43,52,46,40,24,0,336,..,28,202,210,279,443,409,254,107,1937,45,55,56,32,35,19,21,9,5,282,4584,2640,2988,3183,3079,2869,1994,975,284,22590
POA3911,..,4,3,0,3,9,0,0,0,20,..,0,8,11,17,38,47,43,9,173,8,9,0,0,4,4,0,0,0,28,250,212,222,206,248,248,181,96,26,1683,..,4,92,227,315,302,218,97,25,1279,..,34,154,65,56,54,27,0,0,391,..,3,17,35,37,26,20,3,8,145,544,..,..,..,..,..,..,..,..,544,..,189,..,..,..,..,..,..,..,189,..,146,99,27,10,7,0,0,0,289,..,10,8,4,7,9,15,8,6,59,..,19,9,5,5,3,0,0,0,52,..,4,8,6,5,10,4,7,0,39,..,3,31,23,35,71,74,65,14,318,13,17,6,0,4,4,5,0,0,46,555,430,435,400,483,483,347,175,52,3364
POA3912,..,11,18,8,12,18,10,10,0,81,..,12,47,37,61,160,183,157,72,732,22,29,15,6,8,7,11,0,0,97,1342,825,1019,921,1046,1067,782,427,147,7588,..,8,600,1032,1132,1321,981,433,113,5621,..,138,621,385,327,195,83,25,4,1769,..,10,72,146,207,123,45,35,18,655,2752,..,..,..,..,..,..,..,..,2752,..,746,..,..,..,..,..,..,..,746,..,672,347,97,60,29,5,0,0,1209,..,65,46,19,38,47,54,34,31,345,..,39,45,9,12,11,8,4,0,131,..,22,43,12,22,40,27,17,3,183,..,25,113,91,127,261,277,213,90,1205,37,49,37,23,12,22,18,8,0,210,2789,1771,1928,1820,1936,2042,1507,774,264,14825
POA3913,..,4,11,0,0,8,6,0,3,24,..,5,19,8,19,31,41,26,9,152,4,8,4,0,4,3,3,0,0,21,261,202,214,169,254,256,181,88,30,1648,..,4,121,192,273,306,234,108,13,1240,..,24,134,69,64,51,17,11,0,369,..,0,7,32,65,37,7,8,9,169,561,..,..,..,..,..,..,..,..,561,..,191,..,..,..,..,..,..,..,191,..,157,89,21,16,15,0,0,0,296,..,8,3,3,10,6,11,8,7,57,..,16,10,0,3,3,3,3,0,40,..,8,19,3,0,7,4,4,3,50,..,9,22,15,34,62,63,35,9,256,5,17,5,0,4,4,5,0,0,42,566,431,410,344,471,488,347,180,43,3276
POA3915,..,12,18,10,19,23,29,7,0,113,..,10,47,51,80,137,235,199,62,822,21,25,11,11,0,4,6,10,3,90,914,507,646,611,621,619,667,472,119,5178,..,11,333,510,500,551,622,441,101,3071,..,143,424,226,148,102,59,23,0,1128,..,13,88,153,187,115,59,28,12,656,1782,..,..,..,..,..,..,..,..,1782,..,391,..,..,..,..,..,..,..,391,..,322,179,75,47,22,5,0,0,656,..,46,37,12,8,52,32,21,9,222,..,26,30,14,20,8,8,0,0,102,..,27,55,14,29,64,51,16,4,255,..,21,100,106,170,270,354,296,96,1413,33,38,30,14,12,14,9,10,3,159,1808,1029,1279,1134,1126,1188,1203,837,231,9834
