POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA3185,99,264,952,866,733,491,220,35,0,3653,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,5,0,0,0,9,9,7,22,28,22,11,4,0,0,107,0,3,9,8,9,0,0,0,0,30,0,6,22,19,14,10,3,3,0,80,0,0,20,13,14,11,7,0,0,66,44,71,97,64,58,28,17,0,0,378,75,53,65,21,16,11,3,0,0,247,0,5,10,11,11,5,0,0,0,48,3,4,25,22,23,10,0,0,0,99,0,5,63,64,74,22,5,0,0,229,0,9,28,15,10,9,11,0,0,77,0,28,162,143,129,59,12,0,0,537,0,7,35,22,29,21,0,0,0,115,0,6,55,51,57,42,15,0,0,228,14,31,126,112,105,92,34,0,0,513,12,52,252,148,131,132,43,4,0,771,6,10,24,14,21,15,3,0,0,98,3,10,35,20,27,14,8,0,0,125
POA3186,212,443,756,992,1359,1210,609,161,20,5755,0,0,0,0,0,3,3,0,0,9,0,0,0,4,0,0,0,0,0,7,7,8,27,41,54,30,10,6,0,185,0,0,0,10,8,9,0,0,0,32,0,7,14,32,46,26,3,0,0,134,0,5,22,27,52,26,11,3,0,148,59,97,80,79,108,75,27,6,0,527,124,63,28,32,34,15,11,7,0,312,0,7,13,17,31,22,3,0,0,108,8,12,17,25,27,12,3,0,0,102,5,9,38,96,118,61,22,4,0,359,0,11,25,26,59,25,17,6,0,167,7,63,145,195,220,145,45,14,0,838,0,8,15,17,54,36,18,6,0,144,0,10,48,48,74,63,10,0,0,252,26,38,73,96,176,166,62,9,0,644,10,64,144,168,225,268,83,5,0,974,10,17,12,16,31,17,3,0,0,119,4,29,21,26,43,33,16,0,0,164
POA3187,222,312,478,780,1101,780,333,69,3,4083,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,5,15,29,46,30,9,4,0,139,0,5,7,6,8,7,0,0,0,22,0,5,16,25,27,16,11,0,0,92,0,14,8,23,24,21,9,0,0,102,73,68,42,65,86,62,21,0,0,409,105,55,18,20,23,24,0,0,0,246,0,0,4,13,14,11,4,0,0,47,0,3,0,17,22,13,3,0,0,65,0,9,32,74,92,23,13,0,0,247,0,4,9,30,28,20,11,0,0,109,8,26,74,130,165,81,27,3,0,512,0,11,18,22,30,21,4,0,0,96,0,5,24,40,71,44,4,0,0,193,28,38,34,90,145,143,37,0,0,514,5,48,97,139,201,172,50,8,0,722,13,9,18,13,26,13,0,0,0,90,9,8,10,19,37,22,4,0,0,113
POA3188,259,441,662,902,1257,971,263,50,0,4796,0,0,0,0,4,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,14,9,19,30,51,18,4,0,0,146,0,0,5,11,10,0,0,0,0,29,3,9,17,26,34,13,8,0,0,114,0,7,16,33,46,20,6,0,0,133,74,92,55,81,103,67,22,0,0,496,80,70,28,25,26,23,7,0,0,256,0,4,14,11,25,9,0,0,0,65,0,8,15,28,32,13,3,0,0,97,0,4,40,96,75,37,3,3,0,257,3,7,25,23,30,19,4,0,0,115,11,31,113,172,179,109,23,3,0,630,4,4,20,39,38,28,4,0,0,135,0,9,40,39,57,71,11,3,0,227,19,33,71,108,166,167,35,0,0,601,17,58,155,170,231,207,59,3,0,895,22,12,15,27,22,15,0,0,0,113,8,22,21,38,34,32,6,0,0,162
POA3189,59,103,338,440,359,232,82,17,0,1639,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,10,11,15,12,3,0,0,61,0,0,3,5,6,0,0,0,0,15,0,6,9,18,0,5,4,0,0,35,0,0,8,14,15,9,0,0,0,49,19,22,32,32,22,17,7,0,0,160,30,13,14,15,10,9,3,0,0,97,0,0,3,13,5,4,0,0,0,19,0,0,8,4,9,3,5,0,0,37,0,0,11,35,16,7,0,0,0,73,0,0,5,11,4,3,0,0,0,25,0,8,36,57,35,10,5,0,0,158,0,0,6,9,9,6,5,0,0,38,0,6,16,23,24,14,0,0,0,80,3,14,35,55,66,28,7,0,0,215,5,21,95,94,82,69,8,0,0,372,0,8,5,5,5,0,0,0,0,33,4,4,12,11,10,9,0,0,0,53
POA3190,119,222,675,808,768,432,132,17,6,3181,0,3,5,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,11,8,7,22,36,36,20,3,0,0,138,0,0,10,12,8,0,0,0,0,31,5,11,18,25,21,20,3,0,0,99,0,3,21,20,22,7,3,0,0,77,34,50,57,54,63,34,12,0,0,313,50,34,24,19,23,8,0,0,0,164,0,0,10,23,10,4,3,0,0,45,0,0,14,12,8,6,0,0,0,51,0,0,45,64,50,13,0,0,0,176,0,0,17,15,19,5,0,0,0,57,0,20,100,106,107,42,16,3,0,396,0,4,15,26,20,12,0,0,0,87,0,6,36,42,57,46,9,0,0,192,13,22,98,110,109,88,22,0,0,455,8,32,146,166,154,129,37,0,0,671,7,6,11,15,16,0,0,0,0,62,0,6,23,23,36,26,3,0,0,117
POA3191,147,209,340,529,731,563,198,41,3,2743,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,8,5,13,21,28,18,4,0,0,93,0,0,0,6,5,3,0,0,0,22,0,5,10,17,15,24,5,0,0,71,0,3,5,17,20,8,6,0,0,56,49,45,27,37,63,33,12,5,0,271,66,28,15,11,9,13,0,0,0,152,0,3,5,17,12,4,5,0,0,47,0,4,9,15,17,12,5,0,0,65,0,0,20,44,41,26,3,0,0,141,0,3,3,12,22,5,0,3,0,58,0,18,52,82,108,58,24,0,0,351,0,5,11,20,36,18,3,0,0,93,0,0,22,43,55,27,7,0,0,155,10,25,41,56,94,107,30,3,0,365,9,29,70,92,125,134,38,3,0,498,11,11,12,10,14,8,3,0,0,73,8,6,10,13,28,15,4,0,0,83
POA3192,266,462,1246,1639,1395,906,283,32,3,6221,0,3,0,3,4,3,0,0,0,19,0,0,0,8,0,0,0,0,0,7,10,5,46,78,55,33,9,0,0,241,0,0,7,8,14,3,0,0,0,35,0,5,31,62,40,19,3,0,0,169,0,0,31,48,33,17,3,0,0,143,102,125,107,119,123,82,19,4,0,671,130,81,57,40,34,29,3,0,0,388,0,10,17,21,16,16,5,0,0,88,3,5,26,38,25,6,0,0,0,108,0,9,81,101,72,41,3,0,0,306,0,4,37,45,20,7,8,0,0,122,4,29,153,187,127,66,19,0,0,581,5,7,35,33,44,16,10,0,0,148,0,16,83,112,116,51,14,0,0,394,10,49,158,223,239,140,27,3,0,851,18,83,273,290,311,255,66,3,0,1295,13,18,18,27,26,12,0,0,0,120,11,23,46,50,54,32,16,4,0,228
POA3193,281,436,449,780,1415,1179,441,80,3,5060,0,0,0,0,7,6,0,0,0,12,0,0,0,3,3,0,0,0,0,11,17,15,23,44,83,47,19,0,0,246,0,0,4,6,4,3,0,0,0,21,0,9,15,36,48,39,19,0,0,160,4,9,10,22,47,32,10,0,0,143,111,111,56,58,96,84,32,3,0,546,147,50,18,23,22,15,4,0,0,278,0,5,0,20,22,15,10,0,0,71,0,3,16,19,33,9,6,0,0,88,3,3,23,57,106,46,9,5,0,246,0,11,9,20,61,22,12,0,0,134,0,36,70,121,175,104,47,3,0,568,0,7,17,20,46,22,11,0,0,123,0,8,19,54,65,56,12,0,0,222,22,48,65,130,227,211,53,4,0,766,21,54,88,145,265,221,81,3,0,889,24,14,11,16,30,16,6,4,0,118,7,12,24,22,40,28,10,0,0,148
POA3194,158,240,699,811,805,551,178,36,5,3473,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,9,22,35,46,28,4,4,0,151,0,0,10,3,6,8,0,0,0,22,0,6,38,27,29,13,0,0,0,112,0,8,17,25,32,11,0,3,0,99,57,62,66,60,66,55,15,0,0,378,60,30,33,13,19,15,3,0,0,173,0,0,15,19,14,11,5,0,0,62,0,0,14,22,11,4,0,0,0,58,0,4,31,61,51,24,12,0,0,184,0,3,22,20,17,4,5,4,0,67,4,16,102,96,99,47,17,0,0,376,0,3,17,21,23,16,6,0,0,88,0,9,39,66,75,45,11,0,0,247,8,21,101,134,149,91,40,3,0,538,13,53,187,159,179,129,32,0,0,761,9,12,17,14,14,5,3,0,0,69,0,11,40,26,28,20,5,0,0,137
POA3195,540,817,1499,2147,2574,1787,499,59,4,9928,0,0,0,8,15,7,5,0,0,31,0,0,0,3,4,0,0,0,0,7,36,19,55,131,169,78,29,3,0,524,0,5,10,27,26,9,0,0,0,77,5,24,56,87,88,60,13,0,0,332,7,15,43,56,84,44,9,0,0,264,188,225,138,144,199,132,20,3,0,1059,264,97,61,48,66,32,10,0,0,574,0,12,25,32,46,47,6,0,0,170,4,10,19,46,36,23,3,0,0,144,0,19,68,155,134,70,17,0,0,463,5,15,32,31,58,31,8,0,0,186,11,44,163,248,222,119,35,0,0,850,5,11,42,61,67,46,10,0,0,239,3,25,84,141,208,99,17,0,0,582,33,70,265,361,464,304,60,7,0,1560,28,156,347,460,573,410,106,5,0,2082,28,26,37,30,42,26,0,0,0,196,11,33,58,73,73,57,8,0,0,323
POA3196,248,424,1432,1801,1553,1072,294,33,0,6860,0,0,0,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,9,16,25,56,84,114,72,9,0,0,380,0,0,13,20,15,0,0,0,0,59,7,8,46,72,59,39,9,0,0,236,4,6,40,49,48,39,8,0,0,197,94,101,134,110,123,94,20,3,0,683,113,60,39,33,36,31,4,0,0,314,4,7,25,27,33,19,7,0,0,120,8,3,21,25,20,13,0,0,0,87,0,10,79,86,63,40,15,0,0,289,0,7,38,38,34,12,3,0,0,137,3,25,134,181,104,57,16,0,0,519,0,10,34,68,49,28,4,0,0,199,4,22,103,142,131,63,18,0,0,475,11,49,259,319,282,170,36,0,0,1122,9,88,370,379,336,286,72,0,0,1545,15,8,19,24,19,11,7,0,0,99,12,32,57,61,54,33,14,0,0,260
POA3197,156,216,550,652,749,641,226,28,0,3216,0,0,8,0,3,4,0,0,0,10,0,0,0,5,0,0,0,0,0,5,13,3,25,28,36,44,15,0,0,175,0,0,3,11,13,3,0,0,0,25,0,4,25,38,38,19,0,0,0,125,0,6,18,16,37,28,14,0,0,121,36,55,33,56,69,53,12,0,0,320,63,22,29,22,25,21,3,0,0,180,0,8,8,14,21,13,9,0,0,70,0,0,7,12,3,4,0,0,0,26,0,9,19,28,36,19,9,0,0,115,0,7,9,13,12,14,0,0,0,60,0,16,39,54,42,29,23,0,0,207,0,3,15,10,17,22,6,0,0,77,0,8,25,46,52,38,7,0,0,168,8,21,67,91,96,85,26,5,0,391,10,33,136,128,199,145,42,3,0,699,3,6,8,10,6,3,0,0,0,41,8,12,32,38,31,17,6,0,0,145
POA3198,166,292,938,1100,930,608,167,23,4,4229,5,0,4,3,4,3,0,0,0,23,0,0,0,4,0,0,0,0,0,3,6,11,39,40,68,33,14,0,0,200,0,0,9,18,7,3,0,0,0,37,4,14,42,46,26,16,8,0,0,150,0,6,26,19,32,18,0,3,0,100,42,69,92,86,81,71,23,0,0,457,58,40,33,33,31,17,0,0,0,212,0,4,17,14,27,15,8,0,0,91,0,0,7,15,11,0,0,0,0,34,0,6,31,31,26,17,0,0,0,109,0,7,15,27,12,11,3,0,0,72,0,12,73,87,46,28,9,0,0,254,0,3,33,22,34,29,6,0,0,125,0,15,48,78,67,36,5,0,0,248,9,21,143,160,135,98,22,0,0,592,8,56,243,237,207,185,52,5,0,987,10,8,14,16,9,4,0,0,0,58,5,18,50,48,30,18,0,0,0,166
POA3199,691,1121,2938,2904,2819,2165,647,104,5,13411,0,3,16,20,18,13,0,0,0,81,0,0,0,3,3,0,0,0,0,8,29,32,89,149,150,100,22,4,0,568,0,4,28,31,22,16,5,0,0,102,7,32,108,117,92,61,11,5,0,427,3,10,69,64,90,58,12,0,0,307,211,265,293,249,231,236,54,8,0,1542,283,163,113,78,84,68,13,3,0,820,0,21,45,46,46,43,7,0,0,207,12,11,38,34,23,12,0,0,0,130,0,7,80,92,74,34,11,0,0,289,3,15,56,42,48,29,9,0,0,198,5,31,177,225,173,95,33,0,0,745,6,30,90,114,104,69,25,0,0,441,3,23,152,190,177,121,34,0,0,700,18,94,395,466,422,341,77,6,0,1823,47,230,805,753,848,676,168,6,0,3534,25,25,41,60,39,23,3,0,0,223,16,46,131,89,110,57,16,3,0,475
POA3200,28,101,348,221,183,185,37,5,0,1117,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,26,17,7,9,0,0,0,67,0,0,4,5,6,0,0,0,0,12,0,6,11,9,6,3,0,0,0,28,0,0,12,3,7,4,0,0,0,28,14,19,38,25,15,16,5,0,0,125,11,12,25,6,11,8,0,0,0,72,0,4,9,5,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,5,0,0,0,21,0,3,0,5,0,0,0,0,0,11,0,0,10,5,8,0,0,0,0,26,0,0,7,10,13,10,0,0,0,43,0,0,8,7,4,4,0,0,0,28,4,8,33,18,8,10,0,0,0,83,0,24,63,52,55,46,16,0,0,246,0,3,5,0,0,0,0,0,0,14,0,4,12,5,0,5,3,0,0,29
POA3201,278,468,1513,1317,1163,903,196,16,0,5840,0,3,4,6,5,3,5,0,0,30,0,0,0,0,0,0,0,0,0,0,5,15,89,82,94,70,6,0,0,362,0,0,12,9,7,7,0,0,0,34,0,13,69,52,33,19,4,0,0,197,0,4,39,53,37,36,6,0,0,177,93,105,164,136,121,85,10,0,0,723,78,68,51,41,34,33,6,0,0,309,0,6,31,31,38,29,10,0,0,145,0,0,11,10,11,0,0,0,0,34,0,18,47,38,29,21,6,0,0,164,0,10,25,18,12,7,3,0,0,82,0,15,93,50,47,31,7,0,0,237,0,12,48,49,44,23,9,0,0,183,0,14,65,82,52,39,7,0,0,265,11,51,180,139,134,67,15,0,0,589,18,103,395,334,276,244,45,0,0,1416,10,8,15,9,11,8,7,0,0,70,3,19,82,51,40,15,10,0,0,213
POA3202,43,54,108,155,216,118,42,0,0,739,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,9,3,11,8,0,0,0,34,0,0,0,4,5,0,0,0,0,5,0,0,5,3,9,0,0,0,0,22,0,0,6,9,9,0,0,0,0,17,16,16,13,14,22,6,6,0,0,88,9,6,3,5,10,6,3,0,0,44,0,0,4,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,4,0,0,10,10,4,3,0,0,0,33,0,0,0,4,6,0,0,0,0,13,0,0,8,21,20,9,4,0,0,50,0,0,0,8,13,5,4,0,0,23,0,6,4,8,18,12,0,0,0,42,0,3,12,21,28,15,0,0,0,78,3,12,32,42,57,27,12,0,0,186,6,0,5,0,0,0,0,0,0,15,0,3,0,3,4,3,0,0,0,21
POA3204,430,800,1761,1972,2088,1422,412,43,0,8933,0,0,6,0,8,4,0,0,0,11,0,0,3,3,6,0,0,0,0,12,20,24,55,86,85,39,7,0,0,315,0,0,11,27,18,5,0,0,0,57,0,12,45,64,49,34,12,0,0,218,0,18,39,60,60,39,9,0,0,216,137,186,156,147,162,81,27,0,0,902,179,99,68,72,71,41,16,0,0,541,0,9,27,34,38,24,4,0,0,141,15,18,33,34,45,19,3,0,0,162,0,21,127,172,149,48,20,0,0,539,0,5,37,49,40,32,7,0,0,176,11,69,265,318,272,134,32,3,0,1110,0,13,49,49,85,35,11,0,0,237,3,21,84,134,127,96,17,3,0,482,25,59,220,251,367,263,56,3,0,1247,13,141,374,359,486,332,85,4,0,1797,9,29,24,34,25,12,0,4,0,145,17,18,62,56,66,32,18,0,0,263
POA3205,50,206,1061,829,612,416,129,28,0,3332,0,0,5,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,8,28,26,13,9,0,0,0,92,0,0,9,8,9,5,0,0,0,27,0,4,37,21,11,9,0,0,0,85,0,0,19,16,18,14,0,0,0,69,22,47,86,40,31,25,11,0,0,263,29,45,49,31,27,3,0,0,0,190,0,3,16,20,18,5,0,0,0,61,0,9,36,21,13,0,3,0,0,75,0,9,76,85,56,33,3,0,0,258,0,4,26,23,17,7,0,0,0,85,0,28,232,176,123,42,14,0,0,608,0,8,62,31,20,28,0,0,0,146,0,8,54,50,51,28,8,0,0,201,4,21,89,76,70,40,10,0,0,313,4,26,145,103,78,74,22,3,0,449,8,12,33,22,20,15,0,4,0,112,0,11,43,23,23,15,4,3,0,122
POA3206,89,129,353,564,669,539,220,47,3,2611,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,9,8,10,9,20,29,19,0,0,0,91,0,0,0,12,4,4,0,0,0,19,0,0,11,16,17,13,6,0,0,60,0,4,6,6,25,11,0,0,0,59,19,20,34,39,48,36,3,0,0,198,54,21,18,16,14,10,6,0,0,145,0,0,6,10,17,5,0,0,0,36,0,3,12,19,19,15,6,0,0,72,0,3,21,57,63,12,9,0,0,167,0,0,12,14,17,10,3,0,0,66,4,12,85,110,135,71,20,0,0,434,0,0,17,23,18,18,6,0,0,88,0,3,21,41,49,34,18,0,0,165,15,12,42,43,67,69,21,5,0,277,3,20,62,96,115,90,26,4,0,412,3,7,10,15,17,8,9,0,0,63,3,3,16,12,15,12,3,0,0,72
POA3207,120,227,1074,1236,1134,754,249,57,4,4862,0,0,0,0,0,4,0,0,0,10,0,0,3,0,3,5,0,0,0,10,5,9,45,71,45,24,9,5,0,205,0,0,9,23,16,7,0,0,0,54,0,6,47,46,28,17,3,0,0,154,0,8,21,41,42,26,3,0,0,137,36,44,97,94,81,58,13,0,0,416,52,31,59,29,33,11,11,0,0,231,0,6,30,37,28,17,4,0,0,134,0,6,18,35,36,18,11,0,0,123,0,10,70,152,132,54,4,0,0,428,0,0,26,34,30,20,10,4,0,125,4,24,170,227,156,99,31,3,0,711,3,8,51,44,44,22,5,0,0,173,0,6,72,100,102,43,9,0,0,332,8,19,113,105,113,97,31,0,0,485,0,41,183,185,141,109,41,5,0,705,6,15,37,32,32,16,9,0,0,139,3,17,43,41,43,29,4,0,0,181
POA3211,24,33,41,64,77,65,21,4,0,335,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,3,5,3,3,0,0,0,25,0,3,0,0,3,6,0,0,0,19,0,0,0,3,7,6,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,4,9,0,0,0,0,14,0,0,0,0,0,3,0,0,0,6,0,0,5,7,8,5,0,0,0,21,0,0,0,3,8,12,0,0,0,23,0,3,6,9,12,12,0,0,0,45,0,3,0,0,4,0,0,0,0,8,0,0,0,7,0,5,0,0,0,5
POA3212,285,383,1116,1081,1004,722,170,9,3,4773,0,6,6,4,10,15,0,0,0,38,0,0,0,0,0,0,0,0,0,3,7,8,41,33,47,31,3,0,0,175,0,0,10,12,7,8,0,0,0,34,3,7,33,27,33,9,4,0,0,118,0,3,16,18,27,10,0,0,0,76,76,82,101,113,110,53,18,0,0,549,141,56,37,37,22,13,6,0,0,320,0,6,33,33,36,19,0,0,0,134,0,3,10,6,6,5,0,0,0,26,0,3,42,63,38,14,6,0,0,165,0,12,18,9,13,5,0,0,0,56,8,18,65,73,58,23,8,0,0,248,4,17,43,32,37,30,0,0,0,160,4,8,82,100,97,60,13,3,0,365,8,46,143,184,135,73,9,0,0,600,7,70,269,240,247,159,37,0,0,1028,0,9,10,18,8,11,4,0,0,54,11,15,46,35,37,25,3,0,0,165
POA3213,73,152,234,233,320,247,52,8,0,1321,0,3,0,3,8,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,10,0,0,0,41,0,0,7,0,8,0,0,0,0,16,3,0,5,9,19,4,0,0,0,42,0,0,0,0,11,4,0,0,0,16,40,30,30,22,30,28,4,0,0,185,45,23,12,3,11,6,0,0,0,99,0,3,7,7,4,8,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,9,16,8,7,0,0,0,28,0,0,0,0,6,0,0,0,0,10,0,0,14,26,16,7,0,0,0,67,0,0,0,5,6,4,0,0,0,33,3,0,9,17,25,11,0,0,0,73,0,9,22,39,29,21,3,0,0,128,3,28,54,49,74,63,7,0,0,273,0,0,3,4,6,0,0,0,0,17,0,7,14,11,7,4,3,0,0,54
POA3214,229,536,1349,879,833,693,156,14,0,4701,6,0,9,16,10,6,3,0,0,56,0,0,0,0,0,0,0,0,0,3,10,22,55,38,69,35,5,0,0,230,0,0,15,5,3,3,0,0,0,30,0,17,33,13,4,7,0,0,0,78,9,10,18,13,11,15,3,0,0,81,66,107,144,108,103,70,17,0,0,624,112,81,76,41,36,40,8,0,0,392,5,11,33,33,16,22,4,0,0,123,3,5,3,9,0,3,0,0,0,23,0,4,25,17,24,3,3,0,0,76,0,3,7,8,4,0,0,0,0,25,0,19,38,24,8,15,5,0,0,105,0,23,50,55,38,45,15,0,0,232,0,15,56,31,61,46,14,4,0,230,3,31,99,75,91,79,10,0,0,388,14,95,284,196,224,217,38,3,0,1065,0,8,16,8,7,5,0,0,0,45,4,12,40,26,25,18,3,0,0,127
POA3215,250,495,1380,1071,1038,788,245,37,0,5299,3,0,0,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,25,39,38,34,18,6,0,0,172,0,0,14,13,14,0,0,0,0,52,0,19,39,34,18,16,4,0,0,128,0,6,14,25,23,7,0,0,0,73,71,125,133,117,126,77,17,0,0,670,130,82,69,39,44,24,9,0,0,398,0,8,23,21,15,16,0,0,0,82,0,0,11,8,8,3,0,0,0,40,0,6,55,58,44,22,4,0,0,191,0,8,21,13,16,12,5,0,0,72,0,18,89,59,43,43,11,0,0,267,0,9,34,33,41,27,10,0,0,153,3,21,84,88,86,50,17,0,0,344,12,41,168,149,170,124,18,0,0,691,9,91,383,285,306,262,63,5,0,1406,3,10,19,12,7,6,0,0,0,61,6,26,42,36,17,22,4,0,0,158
