POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA3762,22,7,15,7,15,25,12,3,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,29,8,15,7,17,25,11,3,3,124
POA3763,290,179,175,212,283,248,155,54,8,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,8,3,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,8,3,10,3,0,42,4,4,5,3,8,3,9,3,0,44,293,184,182,220,286,251,170,56,9,1651
POA3764,1926,1233,1199,1196,1413,1261,1102,690,255,10273,4,6,0,0,0,5,0,4,0,25,3,10,0,0,4,0,0,0,0,19,36,55,34,16,27,21,12,14,6,240,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,74,38,16,34,25,19,18,8,277,49,79,38,16,37,32,21,18,11,296,1981,1309,1238,1211,1450,1293,1125,715,265,10573
POA3765,1322,730,750,887,913,773,685,420,208,6690,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,15,23,23,5,8,7,5,9,4,86,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,19,5,7,12,3,9,4,100,15,20,19,5,7,12,3,9,4,101,1340,755,776,900,922,779,685,426,213,6789
POA3766,232,109,107,184,216,158,130,58,3,1201,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,3,0,0,24,4,0,0,8,0,3,3,0,0,30,242,111,111,193,223,156,129,61,3,1228
POA3767,215,122,109,154,169,171,158,82,26,1203,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,3,0,0,0,0,23,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,3,0,0,6,0,28,3,7,4,6,3,5,0,6,0,28,221,130,110,161,172,171,161,90,26,1227
POA3770,598,399,393,366,414,464,324,176,36,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,18,7,0,12,5,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,18,7,0,6,12,0,0,75,11,18,18,9,0,10,11,0,0,82,605,415,407,378,420,473,336,177,38,3256
POA3775,701,414,408,447,557,571,497,246,69,3910,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,22,17,18,11,14,4,9,6,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,18,11,14,4,9,6,0,97,20,18,18,16,18,7,9,6,0,103,721,435,424,456,569,579,503,258,65,4011
POA3777,1772,1064,1116,1214,1427,1605,1258,772,307,10528,0,3,3,0,4,4,5,4,0,17,0,0,0,0,0,0,9,0,0,5,32,37,51,20,22,30,22,11,13,241,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,51,22,24,37,27,16,13,256,32,36,56,22,29,39,36,23,13,274,1808,1101,1167,1238,1451,1643,1294,787,317,10807
POA3778,30,13,13,9,36,41,31,9,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,10,34,16,13,9,39,43,37,9,0,196
POA3779,45,37,47,37,48,83,104,57,13,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,3,0,0,23,0,3,0,0,5,7,3,0,0,23,46,37,45,36,59,94,106,57,13,495
POA3781,1004,509,597,650,648,582,352,106,28,4477,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,21,8,6,8,7,0,0,0,68,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,8,6,8,7,6,0,0,68,6,21,8,11,5,11,6,0,0,74,1013,523,606,660,658,594,357,106,29,4551
POA3782,1426,930,683,975,1222,1115,882,393,118,7733,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,27,19,17,12,17,0,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,23,16,12,20,0,3,0,129,20,27,28,16,12,18,3,4,4,136,1449,956,708,992,1234,1132,885,396,123,7870
POA3783,500,296,257,276,376,361,241,121,23,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,3,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,9,3,4,0,0,0,48,7,10,11,9,3,4,0,0,3,45,507,302,265,285,387,365,242,123,21,2496
POA3785,16,5,12,13,4,8,5,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,13,4,8,5,3,0,64
POA3786,264,168,111,182,252,233,165,70,16,1454,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,0,3,0,0,34,7,6,3,3,0,0,6,0,0,32,273,172,109,186,249,231,169,75,16,1487
POA3787,146,105,87,102,151,164,130,41,11,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,7,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,7,6,5,0,0,23,4,5,0,5,7,6,5,0,0,23,148,114,87,103,159,161,135,41,11,960
POA3788,312,161,144,216,292,255,231,78,11,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,4,9,5,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,5,9,5,6,0,0,43,10,4,3,5,9,5,7,0,0,45,316,168,150,224,295,261,242,78,11,1738
POA3789,49,31,28,19,50,45,34,20,3,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,50,32,28,21,48,45,34,20,3,289
POA3791,202,136,104,193,215,218,218,78,11,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6,4,4,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,9,4,0,0,0,26,3,6,4,4,9,8,0,0,0,23,211,137,107,190,219,228,220,82,13,1392
POA3792,197,89,76,127,161,149,147,51,17,1009,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,4,4,0,0,13,195,92,82,128,162,153,152,51,16,1022
POA3793,689,422,350,442,560,422,389,171,60,3505,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,15,17,16,12,4,6,5,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,16,12,4,6,0,0,0,65,15,17,16,12,8,6,4,0,0,67,704,436,369,450,567,424,397,171,60,3571
POA3795,249,144,144,154,174,177,128,82,22,1278,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,0,6,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,6,0,0,5,0,0,21,12,9,0,6,0,0,5,0,0,24,257,146,140,160,178,182,128,80,22,1297
POA3796,1905,1175,1268,1284,1269,1198,893,435,79,9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,21,16,11,16,11,7,7,149,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,24,16,11,15,11,7,7,152,27,41,24,16,11,16,12,4,7,155,1934,1210,1297,1294,1278,1210,901,444,83,9655
POA3797,657,405,385,387,501,476,452,258,97,3615,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,15,17,8,14,8,3,8,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,17,8,14,8,5,8,3,71,4,15,17,9,11,8,5,8,3,80,662,423,404,393,516,487,457,259,99,3695
POA3799,923,600,570,634,912,932,691,309,120,5690,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,20,23,18,18,33,20,20,9,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,16,18,31,20,20,9,3,154,20,23,22,18,34,18,23,9,3,161,945,619,589,653,941,949,712,318,120,5850
POA3802,4262,2863,3244,3329,2883,3385,2655,1051,348,24019,0,0,0,0,0,0,5,3,0,14,0,0,0,0,3,0,0,0,0,0,43,52,65,35,28,28,18,17,9,283,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,67,35,34,28,18,19,9,302,43,50,70,35,34,34,14,21,9,310,4303,2913,3316,3365,2913,3413,2671,1070,360,24333
POA3803,2208,1407,1687,1434,1268,1347,966,532,289,11138,0,0,6,0,0,5,0,7,0,17,0,0,0,0,6,0,0,0,0,7,17,10,23,14,15,16,9,6,4,125,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,26,18,18,18,15,6,4,139,24,14,26,25,21,24,13,11,4,156,2229,1423,1711,1458,1290,1368,983,546,289,11292
POA3804,1472,1307,757,861,1289,1250,796,377,184,8299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,29,18,18,4,3,7,0,119,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,31,16,22,5,3,7,0,131,12,32,31,16,26,5,3,10,0,131,1484,1340,788,880,1313,1258,798,391,185,8429
POA3805,12062,8758,7987,7993,8262,6595,3634,1746,548,57585,5,5,5,0,6,5,9,8,0,32,0,5,3,4,0,3,0,4,0,20,105,133,156,80,58,53,43,35,10,671,8,0,0,3,0,4,3,0,0,16,0,0,0,0,0,7,0,0,0,7,0,0,0,5,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,139,160,90,59,69,43,42,9,725,113,140,168,96,66,69,49,48,9,767,12177,8901,8155,8084,8326,6665,3679,1789,564,58347
POA3806,10551,6715,5391,7662,7485,5468,3638,2329,961,50200,0,0,0,6,3,5,4,9,0,21,0,5,4,0,10,0,0,0,4,20,122,152,144,98,95,125,108,103,51,988,0,3,0,0,3,0,3,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,158,151,97,108,126,112,106,54,1036,123,161,151,104,113,131,117,106,52,1058,10678,6878,5541,7765,7596,5599,3757,2442,1015,51257
POA3807,1456,1157,706,954,1286,935,548,308,78,7433,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,18,21,30,15,9,10,3,0,0,109,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,33,15,9,9,7,0,0,116,23,28,33,14,16,10,8,5,0,130,1474,1187,740,975,1300,946,558,305,83,7560
POA3808,625,404,204,394,465,433,315,134,39,3015,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,13,5,8,0,3,0,3,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,8,0,3,3,3,4,41,3,15,5,8,0,3,3,3,4,44,630,418,206,400,467,437,318,140,44,3065
POA3809,4822,2213,4086,3461,1988,1301,1018,348,42,19289,0,0,0,6,0,0,5,0,0,9,0,0,4,0,0,0,0,0,0,6,44,53,56,29,20,25,21,0,0,247,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,53,61,30,24,29,21,3,0,259,50,53,61,31,24,31,24,5,0,276,4872,2270,4145,3488,2017,1328,1044,352,42,19565
POA3810,13120,6399,9436,8517,6065,4455,3432,2179,773,54379,3,6,4,3,5,4,0,3,3,40,4,0,4,4,0,3,0,0,0,20,145,185,157,98,75,67,52,14,11,806,0,0,3,0,0,0,5,0,0,13,6,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,190,166,104,85,76,57,21,11,877,157,200,168,111,89,78,63,26,15,915,13273,6597,9607,8630,6156,4532,3492,2202,789,55298
POA3812,445,303,246,286,392,369,251,79,32,2404,3,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,13,9,8,13,7,4,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,11,8,13,7,4,0,0,71,9,11,11,15,13,7,4,0,0,77,455,316,257,303,406,379,255,80,32,2479
POA3813,156,139,105,86,143,167,84,44,15,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,0,20,0,3,3,0,6,3,0,0,0,24,158,144,112,91,146,169,84,44,15,950
POA3814,521,297,289,300,320,339,268,158,31,2522,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,12,9,6,8,4,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,8,4,0,6,0,0,50,12,9,9,8,4,0,6,5,0,51,533,308,290,306,324,346,277,157,31,2569
POA3815,778,438,383,431,471,463,326,219,78,3586,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,14,15,16,8,5,9,10,3,7,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,16,15,10,4,10,9,3,7,88,17,16,15,10,4,9,11,4,7,94,795,451,396,442,472,473,334,224,86,3677
