POA_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
POA3060,0,9,22,21,9,65,7,48,7,190,23,85,100,77,62,111,47,100,23,632,152,448,206,206,132,98,138,178,57,1622,168,448,185,166,156,69,106,75,41,1408,110,209,137,116,130,68,92,92,21,972,62,105,95,71,109,44,89,91,16,670,10,26,19,13,12,10,19,20,7,135,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,517,1325,759,668,610,476,503,612,171,5645
POA3061,3,0,6,5,4,33,0,10,0,64,7,21,22,19,18,39,10,18,3,155,24,57,82,45,48,27,47,41,13,386,41,34,60,51,45,21,29,42,11,339,23,19,51,41,29,14,36,37,8,262,10,11,44,9,28,11,40,34,0,198,5,0,8,0,8,6,6,8,3,48,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,113,148,278,175,179,147,178,197,44,1451
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA3063,0,0,3,5,0,7,0,9,0,27,0,4,6,3,0,14,0,3,0,33,0,9,9,5,6,0,5,0,0,27,13,7,3,3,10,5,0,6,0,47,23,10,13,4,9,3,3,5,0,80,11,6,4,7,0,3,12,3,3,55,5,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,58,41,34,27,25,38,30,27,7,284
POA3064,35,40,241,200,95,861,101,482,55,2105,208,475,906,732,580,861,444,680,150,5025,1144,2876,2208,1899,1854,926,1571,1364,395,14231,1546,2860,1812,1918,1738,715,1749,1126,323,13777,814,1130,1096,1019,999,433,1070,970,170,7695,408,434,660,563,704,309,758,666,75,4586,55,100,87,77,109,46,110,117,7,709,5,9,5,0,8,5,5,7,0,33,0,0,0,0,0,0,0,0,0,0,4216,7923,7017,6412,6081,4152,5797,5415,1166,48172
POA3065,3,9,3,24,11,26,0,23,0,95,22,125,19,128,70,89,12,22,6,497,345,1395,161,210,220,98,29,49,30,2536,338,683,78,76,117,52,25,41,25,1435,216,368,42,44,78,27,21,32,15,844,126,287,36,24,54,30,11,24,3,602,33,75,3,4,14,10,4,9,8,156,8,10,0,3,3,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1089,2949,352,518,562,330,97,196,93,6186
POA3066,0,0,0,19,5,23,4,11,5,65,23,119,34,90,54,60,14,23,7,417,402,1571,178,213,238,131,35,48,35,2843,337,648,93,81,114,53,31,29,24,1408,166,264,37,57,67,29,12,36,13,693,72,151,24,19,45,10,18,18,8,356,23,38,8,12,8,6,0,3,0,102,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1020,2806,375,477,522,314,108,172,98,5889
POA3067,0,0,5,16,3,32,7,12,4,79,20,137,39,115,78,71,12,36,6,512,412,1391,224,216,309,166,29,71,41,2854,366,700,96,70,120,61,22,35,33,1509,183,249,44,46,70,37,16,14,8,664,99,170,29,22,55,14,8,26,4,430,17,73,9,3,24,12,3,6,0,149,3,12,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1105,2737,450,491,666,382,92,200,101,6224
POA3068,3,8,7,77,13,94,3,61,7,266,45,229,59,207,129,120,20,50,12,856,578,2142,264,303,393,188,31,65,55,4020,635,1410,163,100,214,80,26,37,37,2712,502,944,93,91,178,66,23,34,29,1949,282,651,59,67,151,45,28,32,14,1323,58,251,19,16,44,11,5,18,3,425,11,38,3,0,10,4,0,6,0,65,0,0,0,0,0,0,0,0,0,0,2104,5679,667,858,1124,598,134,294,159,11618
POA3070,10,19,15,107,26,142,7,103,6,432,40,201,112,276,106,143,26,68,17,994,518,2262,412,399,449,243,76,122,59,4547,800,1726,215,156,300,107,40,58,45,3437,793,1437,200,161,348,102,44,67,43,3194,343,793,124,124,228,70,46,66,24,1813,61,227,25,32,55,10,16,29,12,459,3,13,0,5,0,0,0,5,0,31,0,0,0,0,0,0,0,0,0,5,2566,6680,1106,1265,1512,820,256,505,197,14919
POA3071,0,5,15,77,8,117,4,70,0,310,35,134,89,157,97,145,33,58,9,756,397,1492,342,363,303,154,72,111,57,3291,652,1319,202,161,308,92,60,87,33,2907,448,876,181,159,299,93,70,85,20,2231,180,427,108,114,177,67,45,88,18,1212,33,92,29,25,36,0,9,28,5,258,0,5,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,3,1750,4350,970,1052,1230,671,293,529,151,10997
POA3072,12,12,38,95,19,222,5,120,10,531,51,234,179,308,161,273,56,151,32,1448,600,2087,613,615,619,318,145,313,87,5409,888,1997,463,359,503,206,118,186,82,4795,674,1158,378,302,483,220,139,204,65,3620,246,585,215,195,322,128,127,187,40,2046,47,89,40,44,65,26,38,50,0,401,7,8,9,0,5,0,0,10,3,36,3,0,0,0,0,0,0,0,0,4,2526,6170,1938,1910,2182,1384,628,1225,328,18295
POA3073,6,12,65,99,32,324,17,111,15,676,79,267,333,406,232,346,129,288,59,2138,696,2379,933,853,809,473,355,587,191,7290,944,2042,761,571,801,270,279,352,125,6153,651,1066,569,457,728,275,344,401,86,4570,305,485,376,290,494,194,290,368,54,2846,66,112,97,64,101,53,62,101,16,658,12,12,4,3,3,3,4,13,12,64,0,0,0,0,0,0,0,0,5,8,2755,6366,3131,2742,3207,1933,1472,2222,557,24395
POA3074,4,7,29,36,8,111,8,60,13,273,41,103,150,128,90,152,61,124,19,866,171,474,386,279,250,171,195,280,53,2266,166,282,293,221,236,100,199,190,42,1729,128,133,181,149,162,102,203,234,34,1334,65,82,153,123,134,51,197,222,24,1049,30,31,31,26,31,10,53,87,5,291,0,0,0,0,3,0,0,5,4,20,0,0,0,0,0,0,0,0,0,0,609,1112,1215,963,925,703,916,1201,199,7836
POA3075,6,7,32,43,14,134,9,74,7,332,40,112,157,141,128,167,76,174,21,1012,198,577,386,275,274,165,206,271,66,2423,245,462,335,283,342,143,224,245,68,2360,171,209,242,179,223,89,216,267,25,1624,76,83,143,103,159,55,186,203,25,1038,16,14,32,28,32,5,43,61,6,232,0,0,6,0,3,3,4,6,0,27,0,0,0,0,0,0,0,0,0,0,758,1466,1332,1053,1177,772,969,1299,223,9046
POA3076,13,13,62,57,22,265,22,117,19,587,63,144,228,216,157,283,111,198,45,1447,274,823,604,490,484,273,343,366,89,3737,454,875,574,459,544,226,389,348,92,3965,295,377,401,361,480,206,349,318,64,2849,156,200,285,247,305,154,296,307,41,1990,27,43,60,48,69,34,75,77,4,433,0,0,0,3,8,4,0,8,0,23,0,0,0,0,0,0,0,0,0,0,1283,2469,2204,1889,2061,1450,1588,1735,350,15040
POA3078,4,10,11,60,14,63,0,58,0,226,30,119,66,127,83,90,9,55,8,575,223,855,160,159,193,95,41,59,23,1814,374,771,98,89,157,50,18,12,30,1612,342,615,98,70,162,65,29,35,22,1427,188,476,73,55,136,42,29,31,10,1038,43,134,17,13,30,22,5,15,3,290,6,7,0,0,3,4,0,4,0,27,0,0,0,0,0,0,0,0,0,0,1209,2989,524,575,783,426,136,275,89,7013
POA3079,8,17,19,110,32,152,7,78,9,430,40,198,91,143,135,158,29,67,12,873,251,894,184,137,224,106,30,58,34,1919,449,927,108,89,212,66,17,35,26,1932,531,792,111,96,250,109,34,38,25,1979,357,632,106,87,225,79,34,43,19,1585,85,228,29,23,78,28,18,25,11,516,14,34,3,5,6,3,4,3,3,82,0,0,0,0,0,0,0,0,4,10,1725,3729,654,682,1157,701,182,342,130,9308
POA3081,0,6,13,24,11,47,9,29,5,145,24,104,80,125,69,117,25,57,22,628,248,880,275,232,227,113,85,123,40,2231,268,595,189,144,135,61,78,71,31,1567,167,283,112,103,159,60,66,92,15,1059,78,201,106,124,124,35,95,99,14,893,17,59,29,27,23,13,14,25,6,200,0,3,0,6,3,0,0,0,4,12,0,0,0,0,0,0,0,0,0,5,804,2126,797,785,761,445,367,508,130,6732
POA3082,5,14,76,78,22,278,17,111,10,617,65,196,243,221,182,318,62,142,35,1456,273,924,519,356,426,224,173,221,81,3188,373,716,378,268,411,154,197,178,54,2728,367,499,385,316,500,218,241,260,54,2849,310,363,364,320,554,229,296,322,56,2815,43,89,68,71,85,41,82,72,16,582,6,6,3,5,8,4,4,9,5,40,0,0,0,0,0,0,0,0,0,0,1442,2817,2029,1630,2191,1457,1077,1311,310,14266
POA3083,11,16,78,120,40,274,23,123,8,689,72,253,272,368,211,389,117,213,45,1929,371,1162,582,450,435,253,226,295,98,3863,482,947,382,264,380,185,125,148,74,2988,496,672,379,308,518,209,205,234,60,3086,291,428,253,229,403,127,180,186,35,2134,60,100,75,55,99,39,60,55,11,560,4,6,11,3,4,3,7,13,7,52,0,4,0,0,0,0,0,6,0,3,1786,3588,2033,1803,2098,1473,929,1271,331,15305
POA3084,11,19,39,124,33,216,8,132,4,583,40,217,124,224,122,214,43,97,16,1098,281,1179,272,230,299,109,60,101,25,2564,629,1563,237,164,411,111,44,82,54,3291,725,1174,271,238,409,135,61,127,47,3183,408,770,157,178,373,126,67,99,22,2204,115,260,60,29,110,45,23,37,5,682,25,30,3,4,10,6,3,8,5,86,5,0,0,0,0,0,0,0,0,17,2235,5205,1166,1188,1773,968,299,686,182,13701
POA3085,7,13,54,72,12,129,4,61,0,363,28,95,145,122,78,101,13,41,8,630,172,546,195,181,187,82,36,58,14,1467,362,717,189,135,210,57,35,33,31,1779,347,564,167,143,259,78,33,72,29,1686,180,280,106,100,197,43,40,54,14,1011,33,91,28,15,53,20,12,23,0,280,8,9,5,0,5,0,0,6,0,34,0,0,0,0,0,0,0,0,0,0,1139,2314,873,771,1001,513,176,350,105,7253
POA3087,3,4,26,24,4,66,6,34,3,172,8,55,60,69,43,51,15,31,3,337,116,396,192,114,120,70,33,38,15,1099,196,447,163,104,151,37,29,40,16,1185,150,258,120,102,176,55,42,66,9,991,91,122,87,71,127,40,42,67,9,649,19,28,30,10,50,15,13,16,0,182,3,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,581,1323,676,501,676,340,188,295,65,4637
POA3088,11,17,79,112,29,259,9,130,9,657,50,149,220,172,118,188,36,81,13,1028,298,875,406,253,317,144,48,90,32,2475,656,1311,439,236,425,161,69,102,58,3460,616,888,355,292,518,137,112,130,48,3100,345,538,282,238,440,163,107,152,29,2289,96,179,78,70,145,45,28,53,12,707,8,11,12,11,11,5,4,9,0,67,0,0,0,0,0,0,0,0,0,0,2076,3971,1868,1388,2009,1108,412,747,208,13779
POA3089,5,10,74,88,19,150,18,101,3,476,35,86,155,116,80,110,33,71,13,696,113,412,264,133,133,56,35,52,12,1208,267,451,213,126,174,63,44,43,30,1407,376,388,211,214,249,88,53,78,20,1675,235,289,156,129,267,81,50,72,13,1303,47,50,32,12,54,25,15,23,0,264,13,0,3,3,0,0,0,6,0,29,0,0,0,0,0,0,0,0,0,0,1080,1692,1112,820,975,580,253,452,98,7063
POA3090,0,6,17,19,13,45,0,16,0,105,7,24,38,33,21,32,4,15,0,175,26,38,28,13,27,6,10,6,0,151,60,69,33,14,25,6,3,7,3,219,109,101,54,21,64,27,11,13,3,398,68,54,41,11,55,23,16,11,6,289,16,15,6,0,8,4,4,0,3,60,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,293,297,208,107,216,144,51,70,22,1406
POA3091,0,5,9,13,3,25,5,6,0,61,13,6,27,19,16,13,4,13,6,109,12,26,27,18,14,5,0,4,0,102,31,27,13,6,22,0,5,4,0,112,44,51,34,16,46,14,9,13,3,233,39,46,33,17,32,15,10,7,4,202,17,9,5,0,3,3,0,0,5,44,3,4,5,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,157,174,161,82,135,73,33,48,13,877
POA3093,0,0,17,16,0,43,5,24,0,99,11,28,31,34,20,26,3,17,3,168,48,99,51,43,27,18,7,8,3,306,79,149,62,30,38,20,9,9,11,411,124,129,56,29,79,25,8,17,6,477,77,106,24,32,68,19,5,8,4,344,31,37,8,8,23,7,0,8,0,133,5,5,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,381,559,242,183,260,158,45,90,37,1952
POA3094,0,4,40,50,9,77,4,37,6,224,9,42,55,74,43,61,4,29,6,329,99,280,134,78,84,38,16,25,12,774,242,490,132,91,132,53,17,33,17,1208,234,361,114,90,174,60,25,37,15,1119,107,214,97,87,146,40,30,46,7,782,31,62,34,23,64,22,14,7,0,262,3,8,0,0,9,0,0,6,0,26,0,0,0,0,0,0,0,0,0,0,739,1469,609,496,663,359,108,223,57,4736
POA3095,8,24,106,190,37,297,17,198,7,878,54,199,249,234,157,221,47,104,20,1268,235,702,332,196,199,112,37,72,14,1905,678,1160,321,206,368,87,46,63,47,2974,919,1266,400,314,557,178,90,95,43,3854,614,869,336,243,549,170,95,111,38,3025,182,275,79,65,174,66,32,50,18,940,19,43,8,5,22,12,3,13,0,120,0,0,0,0,0,0,0,0,0,4,2707,4538,1829,1442,2059,1141,370,701,187,14975
POA3096,0,0,11,10,4,27,0,14,0,58,11,17,35,20,7,25,3,12,0,128,25,44,45,20,24,7,9,11,4,186,33,50,30,13,14,5,3,11,6,159,42,57,35,34,44,8,8,12,0,236,40,47,28,26,39,22,12,17,9,228,5,15,8,0,3,0,4,4,0,35,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,153,229,181,118,137,98,41,74,15,1039
POA3097,0,0,15,16,0,16,6,10,0,56,0,9,19,15,0,18,6,4,3,69,14,19,16,13,12,4,6,3,0,86,35,45,11,6,20,4,0,6,0,130,62,63,16,22,24,6,8,5,5,212,45,49,22,9,33,6,7,3,3,173,18,29,4,0,8,0,0,4,0,61,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,173,214,110,81,89,47,27,40,15,796
POA3099,3,0,35,36,8,47,6,23,3,151,11,22,69,32,25,32,12,26,0,237,46,93,106,42,38,14,14,36,4,380,69,158,89,42,63,15,18,20,8,479,119,202,98,54,87,27,19,20,4,635,103,134,84,73,80,23,28,35,6,567,36,41,21,14,30,8,9,15,10,181,9,0,0,0,3,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,396,659,495,287,333,172,106,172,36,2649
POA3101,12,24,21,136,52,197,12,81,8,540,59,326,104,256,185,233,29,95,28,1318,353,1250,206,239,304,176,44,72,51,2682,559,1082,127,112,228,93,21,43,58,2333,779,1139,107,110,303,124,25,40,52,2685,489,943,83,94,250,109,23,57,39,2083,181,417,33,35,126,44,3,22,15,875,31,96,4,0,14,11,3,7,3,168,6,8,0,0,0,0,0,0,4,11,2465,5281,693,975,1455,984,166,415,256,12700
POA3102,0,3,3,40,13,64,8,47,0,192,15,68,29,59,61,84,14,18,3,339,57,254,62,39,54,36,9,20,6,546,158,330,33,30,67,34,0,17,17,686,233,315,42,42,119,35,9,13,17,818,143,252,41,39,96,33,6,14,5,643,32,82,13,17,34,3,10,0,5,185,8,18,0,0,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,653,1325,223,270,442,291,53,135,57,3449
POA3103,0,19,12,65,23,107,16,51,3,303,25,195,48,109,121,152,10,55,12,736,177,528,117,80,128,99,30,49,25,1229,350,650,69,81,153,82,18,33,35,1472,439,616,68,82,188,107,23,37,34,1592,298,519,76,77,151,82,20,32,25,1282,88,197,15,22,65,24,6,27,12,449,29,26,0,3,9,4,6,7,3,81,0,8,0,5,0,0,0,0,0,10,1400,2751,399,520,838,669,132,292,144,7154
POA3104,6,29,19,140,44,204,9,112,4,575,44,266,84,151,151,235,21,70,18,1026,200,642,114,97,184,116,25,44,44,1454,443,725,108,77,226,131,22,42,38,1811,719,944,150,123,348,189,34,67,50,2630,434,728,153,128,271,112,39,68,21,1965,100,229,29,30,95,25,15,22,16,556,17,34,6,4,14,9,3,3,3,102,3,0,0,0,0,0,0,0,0,7,1970,3591,664,752,1332,1023,173,435,201,10130
POA3105,6,11,10,43,10,93,4,42,0,225,34,112,54,59,61,108,8,51,7,497,120,399,118,81,126,89,23,40,23,1022,235,415,104,79,124,67,13,32,13,1086,259,350,124,83,192,92,44,54,25,1210,183,207,103,90,125,96,50,66,15,922,36,61,22,25,47,32,12,18,0,259,15,16,5,3,6,3,5,3,0,60,0,0,0,0,0,0,0,0,0,0,884,1565,534,465,693,566,166,309,89,5276
POA3106,3,14,25,84,16,146,7,62,9,365,44,151,85,87,91,150,14,44,11,674,181,505,112,88,155,109,16,44,36,1240,365,548,160,78,206,118,21,38,41,1573,409,432,147,124,254,126,37,55,32,1623,341,466,145,101,264,113,46,70,30,1584,123,165,48,31,114,41,17,37,16,585,39,33,9,3,16,10,0,7,5,117,4,0,0,0,6,0,0,0,0,5,1497,2323,734,605,1118,810,165,347,174,7764
POA3107,3,12,27,54,16,109,8,58,0,289,24,106,49,68,60,115,15,42,6,479,134,413,127,86,150,76,26,36,25,1069,303,581,137,97,185,91,32,35,25,1481,345,496,156,113,242,123,49,72,34,1628,207,297,125,114,155,83,32,65,10,1087,63,104,32,32,52,27,9,21,5,349,11,23,7,0,11,3,0,3,6,66,0,0,0,0,0,0,0,0,0,0,1097,2024,658,572,872,626,168,324,120,6457
POA3108,7,28,27,76,31,138,4,62,0,372,68,255,118,185,131,220,31,79,16,1112,362,1161,342,233,404,206,76,135,74,2993,520,968,241,181,297,173,73,95,69,2622,410,635,222,209,306,149,61,126,47,2169,304,426,168,160,228,151,61,133,37,1676,75,137,44,41,91,45,26,41,12,509,14,34,9,7,13,12,6,4,3,99,0,3,0,0,0,0,0,0,0,7,1763,3649,1167,1099,1505,1097,340,682,266,11568
POA3109,3,20,33,109,35,227,15,89,9,545,63,294,124,189,151,270,31,83,16,1212,307,1001,282,235,361,199,56,132,72,2646,714,1374,298,230,469,239,98,95,80,3587,577,822,304,298,433,236,97,131,65,2952,375,573,258,241,400,181,106,189,34,2358,115,197,59,55,104,48,31,54,19,679,15,27,3,7,13,10,3,15,3,102,0,3,0,0,0,4,0,0,5,15,2169,4314,1369,1368,1962,1412,436,783,293,14104
POA3111,7,13,26,64,17,147,10,53,3,336,19,111,77,86,67,117,22,54,11,562,98,349,106,65,96,63,17,37,16,851,288,450,100,83,160,73,21,41,22,1235,349,472,127,97,224,82,37,56,24,1462,216,304,104,76,171,82,42,74,9,1081,73,104,32,18,74,18,14,23,5,358,12,19,3,4,7,8,0,0,4,64,0,0,0,0,0,0,0,0,0,0,1058,1826,577,497,824,586,159,327,97,5957
POA3113,6,6,40,89,17,97,0,78,8,339,22,54,82,78,51,86,10,38,4,426,59,162,68,53,53,33,4,26,8,468,214,286,86,40,91,29,3,13,9,772,334,470,141,94,142,52,11,43,10,1307,232,290,84,71,123,54,25,40,12,925,62,87,26,16,47,16,8,12,4,280,10,17,3,0,3,5,0,0,0,41,0,3,0,0,0,0,0,0,0,5,935,1378,521,445,531,364,73,256,52,4563
POA3114,0,4,17,46,13,62,5,30,0,187,10,33,34,53,27,46,7,18,5,240,24,65,24,14,16,15,0,4,3,169,74,93,15,9,42,12,3,6,4,273,181,185,58,41,82,32,4,15,7,604,104,128,44,27,66,16,9,18,6,413,26,34,11,0,20,8,3,8,7,113,7,6,0,0,3,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,431,550,206,183,278,202,34,108,32,2016
POA3115,0,0,20,33,4,53,7,38,0,152,13,35,65,47,19,36,4,20,4,248,30,64,40,18,25,20,3,19,3,232,71,91,41,36,51,17,6,10,0,319,130,136,61,32,96,36,13,17,9,538,114,108,73,29,95,34,12,14,8,485,33,47,17,8,24,7,10,10,0,151,15,0,0,0,3,5,0,0,0,30,5,0,0,0,0,0,0,0,0,0,409,479,327,198,326,203,56,134,30,2168
POA3116,6,3,65,59,8,127,9,86,11,371,32,54,131,95,65,94,23,64,14,572,142,349,255,142,152,94,50,76,23,1286,228,334,247,132,194,76,51,75,19,1374,247,238,158,134,213,96,67,85,20,1240,156,162,142,102,173,72,55,87,18,963,63,56,42,24,56,23,10,19,10,295,6,7,4,0,7,6,0,5,0,37,0,0,0,0,0,0,0,0,0,0,873,1205,1032,695,871,580,268,497,109,6136
POA3121,4,12,15,68,24,140,13,48,3,332,116,650,132,353,265,270,29,107,29,1951,1376,4550,631,608,867,471,90,208,118,8908,1149,1864,283,233,431,186,45,117,91,4389,807,994,186,153,327,108,53,105,40,2770,384,632,124,127,240,108,65,97,25,1801,100,240,44,29,72,31,8,27,7,557,11,35,9,0,11,6,3,8,0,78,0,0,0,0,0,0,0,0,3,5,3946,8969,1426,1566,2228,1308,303,718,317,20792
POA3122,5,24,30,144,31,143,14,81,0,457,58,390,107,355,222,251,31,150,20,1587,502,2052,341,335,443,248,75,145,77,4213,608,1254,145,112,274,123,27,55,41,2630,599,910,83,79,254,100,21,26,33,2108,337,664,67,72,196,54,16,26,21,1461,118,282,27,24,80,33,8,20,12,598,26,52,0,3,11,8,0,8,0,112,4,6,0,0,0,0,0,3,0,9,2257,5627,786,1125,1509,961,194,514,202,13181
POA3123,5,24,5,85,21,67,7,39,0,246,46,228,78,168,142,146,25,60,10,903,307,1217,203,189,294,160,51,72,37,2527,423,868,94,85,165,87,24,22,32,1796,437,651,58,49,194,79,14,24,16,1528,249,448,46,47,119,44,14,22,12,996,86,180,16,10,49,19,14,10,6,389,12,25,4,3,6,12,0,4,3,68,0,3,0,0,0,0,0,0,0,4,1569,3644,508,637,986,620,142,246,114,8462
POA3124,8,22,21,154,42,197,13,107,5,557,57,289,77,229,206,210,22,69,17,1176,253,943,142,172,208,140,23,58,29,1962,525,970,97,90,196,93,20,30,43,2064,754,966,112,113,302,124,26,31,37,2471,511,839,82,79,265,97,15,25,21,1941,158,324,27,30,108,35,11,28,11,734,27,44,3,4,13,9,4,3,0,108,3,0,0,0,0,0,0,0,5,5,2283,4399,570,865,1338,911,141,356,163,11014
POA3125,10,21,23,85,27,136,5,77,4,378,59,166,105,232,139,253,62,149,22,1190,190,755,176,200,227,183,81,117,52,1981,281,569,104,86,168,78,28,45,31,1394,276,472,105,108,163,95,38,56,18,1333,156,269,77,63,158,40,38,49,10,868,30,80,18,21,41,15,12,19,6,231,3,8,3,3,3,0,0,9,4,36,0,0,0,0,0,0,0,0,0,0,1005,2345,601,800,934,786,271,520,149,7410
POA3126,0,13,6,67,18,64,6,19,5,189,15,78,30,74,61,87,8,25,0,388,71,244,31,37,60,36,6,11,9,503,179,291,22,19,55,26,0,6,23,632,300,377,27,38,104,34,4,6,7,886,197,330,38,25,83,24,5,17,7,729,81,136,10,12,35,18,8,6,8,298,21,22,0,0,5,0,0,3,5,58,0,3,0,0,0,0,0,0,0,6,871,1495,159,272,422,299,34,92,60,3699
POA3127,12,32,15,162,44,212,10,89,3,568,44,205,69,188,137,200,39,72,19,981,183,862,133,126,167,71,27,41,33,1647,411,936,90,69,194,65,23,29,34,1860,716,951,100,111,284,103,20,41,26,2355,396,730,83,102,235,97,18,46,21,1721,99,281,39,32,101,29,4,13,5,600,15,29,4,4,14,9,0,4,0,85,0,6,0,0,0,0,0,0,0,8,1875,4037,534,798,1161,780,142,348,148,9830
POA3128,12,20,20,91,20,134,6,73,3,379,55,275,182,329,163,266,58,164,39,1524,285,1236,403,381,404,258,121,270,91,3447,371,843,240,169,259,138,74,107,48,2254,425,640,194,176,237,110,55,127,32,1999,232,405,118,126,159,76,53,113,10,1286,36,124,32,26,48,23,9,33,6,327,0,16,10,3,4,4,5,0,0,43,0,0,3,0,0,0,0,0,0,3,1415,3546,1205,1293,1299,1008,379,888,232,11258
POA3129,9,27,21,76,23,174,6,69,3,409,49,166,84,134,93,151,35,85,22,826,202,808,237,171,198,145,53,84,42,1949,374,819,150,146,215,124,45,58,35,1964,436,706,177,160,270,107,41,90,28,2023,214,459,134,127,195,55,49,98,19,1347,49,126,45,23,62,18,13,33,6,366,3,17,3,4,3,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,1334,3129,854,849,1048,770,251,524,166,8928
POA3130,8,44,59,165,39,326,25,192,7,869,69,309,174,269,176,317,55,135,29,1530,329,1256,316,222,376,190,99,134,74,3007,766,1651,324,220,447,163,79,108,78,3833,818,1356,328,271,630,175,100,153,61,3896,446,816,266,219,436,139,111,127,34,2597,101,210,36,54,108,37,32,60,7,654,18,30,3,9,22,6,0,12,3,94,0,0,0,0,4,0,0,0,9,10,2557,5677,1513,1432,2234,1358,504,919,294,16494
POA3131,8,8,29,98,18,201,26,107,3,505,31,152,130,143,126,186,42,115,19,940,235,935,280,243,283,163,78,156,48,2414,520,1197,236,186,347,141,63,97,31,2831,444,780,241,215,371,152,86,111,41,2437,201,387,164,178,278,96,79,128,28,1539,42,99,38,41,61,29,22,45,0,374,10,17,3,4,6,0,3,4,5,53,0,0,0,0,0,0,0,0,4,6,1489,3581,1126,1107,1493,970,396,767,173,11103
